metabolite_identification	98	104	106	108	109	111	AA	RI	POS 2	POS 3	POS 4	POS 6	POS 9	POS 12	POS 13	DLMC 93	POS 8	4	9	12	14	20	24	26	27	31	34	36	38	39	40	41	42	43	44	46	47	48	56	61	63	64	66	67	68	69	70	71	72	74	78	79	83	1	18	45	84	62	80	82	89	94	95	97	99	101	CE	CM	IRA	SG	POS 14	POS 15	POS 16	125	126	127	129	130	132	134	136	138	139	AI	EA	EB	EM	MC	MM	NC	ST	SA 1	SA 2	SA 3	SA 4	SA 5	SA 6	SA 7	SA 8	SA 9	SA 10	SA 11	SA 12	SA 13	SC	A	B	C	D	DA 20	DA 23	DA 24	DA 25	DA 26	DA 28	DA 7	DA 39	DA 40	DA 41	DA 42	DA 43	DA 44	RIA 1	RIA 2	DA 18	DA 21	DA 4	DA 5	DA 6	DA 8	DA 9	DA 10	DA 11	DA 14	DA 17	DA 1	DA 2	DA 3	DA 12	NEG 6	NEG 20	NEG 21	NEG 22	NEG 28	NEG 29	NEG 30	NEG 32	NEG 35	NEG 37	NEG 46	NEG 5	NEG 16	NEG 12	NEG 19	NEG 26
PE(O-16:1_18:2)	0.346906432	0.23178629	0.707568006	0.986748338	0.812707128	0.256961595	0.366301297	0.160465907	1.139807423	0.271325341	2.852273375	0.124233359	0.549369032	0.269564442	0.323398415	2.499415611	0.245307444	0.261031945	0.234327842	1.748304046	2.176187499	0.345214699	0.514111404	0.973402927	0.303585712	0.359725073	1.194279969	0.309027424	0.467080608	0.278289302	0.78841509	0.229378358	0.436146088	1.11589875	0.609866832	0.256279887	0.560582356	0.569357127	1.725186884	0.160280769	0.368428668	0.317319705	0.205611329	0.680594453	0.503073862	0.276720012	0.368322133	0.392038028	1.679578695	0.735365381	0.996621058	0.449424335	0.407910596	0.862335464	0.331476697	0.298910423	1.287038931	0.416466594	0.524197478	0.320640548	0.249160012	0.420020697	0.284554845	0.390981023	0.232087806	0.301820968	0.805422822	1.151290236	0.817977261	0.536231507	0.202462421	0.691878201	0.348841945	1.137713983	0.541844777	0.404845765	0.316173589	0.169055223	0.234094843	0.486050887	0.671337501	0.222419737	1.071378839	1.762172946	0.917345745	1.80350351	1.23145191	1.266109958	1.704510953	1.970670252	0.950945713	3.069368658	0.937316721	2.184363891	2.166791567	1.842340249	1.14039964	2.100187577	2.308045153	2.104170691	1.311181182	3.022437798	3.068464641	2.054679162	1.836946089	2.707215428	1.864835103	1.719885816	1.697714788	0.79939786	2.004311191	0.338502849	0.290932605	0.912482799	0.418710569	0.424268857	0.524389049	1.851295703	0.422918802	0.476585723	0.999330915	0.349086672	0.457781735	0.22926894	1.312748746	0.607433976	0.410674322	0.875537664	0.689155007	1.790166723	0.928925964	1.016923648	1.707266454	1.990391569	0.370810153	0.959425962	2.048449922	4.702284401	0.678025164	0.414395191	1.466121689	0.548268395	0.945038854	1.397378158	1.696873976	1.470251438	0.358557638	0.342717945	0.402792726	1.331688695	1.025046112	0.64033491	1.27705591	1.277054249	0.831730107
PE(O-18:1_18:2)	0.73146219	0.421801069	1.546625865	1.586054796	1.160847258	0.486870469	0.803010155	0.212458992	2.332378438	0.404134794	2.976457963	0.174981754	1.036185295	0.522811822	0.713009242	5.14135621	0.39497817	0.53962883	0.476781566	3.298308756	3.723003224	0.669854418	0.848881241	1.209330119	0.576652688	0.825607212	1.737453033	0.695057331	0.826675496	0.555544861	1.396667027	0.465955288	0.732263411	1.992759186	1.374758196	0.511344063	1.004699329	1.109343282	3.255173889	0.301747185	0.913116025	0.726646298	0.323563212	1.159420932	0.99802389	0.6117309	0.769786274	0.734197794	3.580426433	1.715019126	1.641735659	0.819695152	0.917024333	1.065470852	0.616204866	0.425573096	2.268629948	0.689435911	1.106714202	0.457456714	0.494288368	0.823932491	0.621094331	0.784983854	0.426755365	0.638619041	1.6441123	1.994511241	1.002792087	1.188179642	0.478560397	1.168537939	0.460504433	2.201590235	0.994435595	0.979442061	0.490570906	0.405380723	0.471921169	0.975711179	1.726030626	0.489727371	1.892197622	3.352470047	1.747304414	2.924635348	2.128767864	2.33279952	1.737286192	2.453803973	1.631586995	5.335568513	1.248560532	3.475206321	3.552751127	3.245788093	1.941029601	3.507702578	4.033477927	3.414930569	2.104114194	4.687723208	4.933948142	2.832703219	2.160401814	5.125012152	3.093719158	3.381270974	3.057682118	1.6465236	4.698202807	0.799566568	0.645120404	2.128547669	0.506274726	0.752353074	1.118983322	4.397830429	1.053458395	0.795212601	2.29620733	0.842230936	0.83239487	0.860106503	3.17655368	1.03734512	0.707125126	1.862647244	1.339199342	4.093016808	2.182693402	2.505048135	3.153134788	4.406758553	0.972701828	1.470318597	4.23827309	7.265146291	1.153383386	0.687849457	2.274839049	1.482833791	2.352067977	2.81891054	2.669539198	2.730142928	0.827638326	0.802568956	0.749379722	2.378129593	2.264862071	1.456412828	2.50566287	2.400909267	1.474919159
PE(O-18:2_18:2)	0.230481887	0.139309503	0.379916816	0.760898069	0.500677103	0.187601814	0.375467188	0.141388348	0.643077381	0.185590717	1.338089025	0.097778645	0.595769055	0.196492655	0.234939974	1.289998396	0.348797469	0.156130739	0.115851434	1.009986556	1.270374576	0.30998608	0.341065876	0.558444533	0.18343677	0.225894319	0.725059056	0.186313525	0.30432874	0.175063646	0.51150793	0.120809095	0.370969355	0.709908861	0.459699263	0.173616862	0.320964493	0.544103286	1.302464472	0.112191956	0.272314804	0.308750316	0.115620339	0.460128494	0.26244588	0.175612855	0.262118578	0.262334443	1.539836654	0.679812041	0.54451291	0.327456873	0.311322915	0.554120698	0.219367315	0.217309339	0.694523837	0.290507539	0.364394664	0.19720996	0.152821228	0.264825073	0.233409359	0.257749543	0.21442905	0.25728903	0.414292758	0.845169632	0.400511316	0.397548772	0.189279138	0.438023312	0.213305794	0.640408815	0.377341426	0.325416272	0.19065356	0.13470447	0.242367991	0.309788159	0.575408704	0.161064739	0.849464972	1.093035549	0.650143023	1.356961321	0.797171889	0.86548865	1.058285884	1.342839028	0.58543823	1.715973246	0.536697376	1.426445317	1.544864312	1.321375778	0.974770283	1.638334646	1.484983329	1.733141112	0.863895604	2.168154199	1.976596141	1.111087309	0.936545134	1.706222105	1.4121543	1.398343695	1.18139035	1.102288021	1.67350171	0.382699038	0.208984234	0.623463299	0.302193621	0.300953799	0.306386841	1.815674767	0.603118639	0.631367951	0.676743233	0.286960754	0.317760738	0.303706913	1.565270151	0.606417783	0.22151308	0.814037611	0.583652165	1.449892274	0.678547469	0.747218928	1.077821396	1.593348811	0.412738449	0.616680109	1.407408464	3.298270044	0.502614779	0.27688832	0.952209135	0.51055842	0.753423999	0.926722415	1.066869783	1.200718159	0.292899656	0.328754746	0.295278339	1.041682162	0.997600744	0.48805474	1.14683919	0.983287347	0.50443147
PE(O-16:1_20:4)	2.198414512	3.301362182	3.554343051	3.216503269	3.565819773	3.659241456	2.276742321	2.588441953	6.076804219	1.452000244	6.437323327	1.821151144	2.938418157	3.34260756	3.72046507	8.562817895	3.006933445	2.279605408	1.733209909	5.792139698	3.345992529	3.172261581	2.413411968	9.795416022	3.051136642	2.904716595	7.650236277	2.653079902	1.973954511	2.210801511	6.362596372	2.145460608	2.059711645	4.139045229	4.119460116	1.755993794	4.117163817	4.226230503	4.836976477	1.643737919	3.230838282	2.604728568	1.59179388	2.914177199	2.262250829	2.002380333	3.399326572	1.733461526	2.635276193	2.848930881	5.902600655	2.897474737	3.635541791	3.195478201	4.022004795	1.503413018	6.650322662	5.628001126	3.76667877	2.942169379	2.051456589	3.372957602	4.532995387	3.961436346	2.778590376	3.751653902	6.546383334	6.359046682	4.542427136	4.157688881	3.262455916	4.00744549	2.864216361	5.717424653	5.831829713	2.697715368	4.136217712	2.597574778	1.992562517	2.390798029	2.913076303	3.387102899	5.06732372	5.193956852	3.53476362	9.107811947	6.721239442	4.474886694	8.460784443	6.196848187	5.868681498	12.32193505	6.471665219	8.440780106	9.014859382	7.153507293	7.394069623	9.270214377	8.6756642	10.36740626	7.152757864	8.038878454	9.548795139	6.960726395	7.85658796	9.909987307	7.377803482	4.827591881	6.207447186	2.809005812	9.763005319	1.590589263	2.196879916	3.194817954	3.136673345	3.802687216	3.8405063	7.434339362	2.240642561	1.62362793	2.65789163	1.393545599	2.642209462	1.682222219	5.143412881	4.809495199	3.666071039	4.918403424	3.156369614	7.917377911	2.096767265	4.378296536	4.958682386	10.86694235	2.20728704	5.012335686	12.36926788	15.28863038	4.449074003	4.857422505	10.08647626	4.208947964	4.724267866	11.44812758	8.325533721	7.560738034	3.478947142	2.623088575	6.325176926	6.181615826	4.279027879	3.674414444	6.76425735	9.482204599	4.02444145
PE(O-16:1_22:4)	2.812126553	2.968669479	4.03933957	3.554024118	3.450580017	3.673574765	2.095136345	1.380589765	6.693820981	0.834638836	3.870394271	1.038731519	3.646264163	3.509091859	4.707914114	14.4468851	2.557664144	1.746555139	1.868786923	6.239008413	3.378541429	3.821645932	2.829112429	7.620788485	3.63018595	4.617392469	7.260155563	3.579917158	2.298669983	2.97446052	6.5555063	2.550207966	1.891512259	4.620092339	6.896257207	2.533478022	4.712910804	4.064246058	6.06029885	1.947460246	5.251449966	4.035194299	1.45008056	3.915662439	2.628824622	1.784447261	4.03751432	1.593853139	3.217790337	2.668291627	5.73563301	2.757166728	3.810748075	2.160503346	4.744895222	0.873384539	8.068845772	5.553214549	3.915868946	2.625065922	2.366121765	3.737819779	5.877152121	3.94528341	3.159653473	3.185674289	8.861772453	7.888481661	5.385123376	4.85472193	3.255630207	4.696175167	2.432418372	5.908339242	5.741930761	3.172658203	3.07934461	2.557639296	1.87302744	2.540902018	3.439957374	3.615724823	5.511845745	7.539873483	4.202648737	10.17190977	7.919776395	4.59226256	4.86815892	8.721559519	9.197925167	13.16518696	4.89402509	8.142049285	9.964492815	7.734211037	5.889748272	9.678994954	8.892115763	6.452269679	6.950602101	7.992110418	8.191221092	5.915726822	3.839451257	11.73926742	7.865417453	6.138857072	6.86951231	2.019351399	11.51298816	1.13868361	1.798298364	2.636824508	1.539861507	2.584406755	4.629619275	8.824900301	1.841228921	1.068157126	2.654277729	1.209482638	2.541585246	2.288301542	3.634778054	3.062685524	3.451718177	5.873800064	2.693289704	5.343545779	1.969273544	6.144332191	4.559374757	6.402581807	2.353348417	4.93072722	19.25851245	17.98240348	4.769130893	4.323705529	10.24572804	2.432118482	6.463571193	16.11195169	6.959828905	6.77686901	4.34888539	2.516887911	6.014241695	6.722645442	5.189338979	5.248856908	7.171145135	10.69180565	3.663027588
PE(O-18:1_20:4)	3.196507196	3.430949162	4.736408435	4.082551315	3.956623785	4.497937547	2.753555975	1.788332162	7.993874446	0.975688869	4.178871792	1.152887796	4.279014175	4.014604533	5.067820141	15.24713738	3.27607536	2.065046833	1.981905887	6.981629454	3.494203528	4.106575534	3.008828044	8.325774912	4.042027736	5.294696332	7.658224457	3.681539255	2.4247521	3.048752218	6.867232781	2.744162368	1.99497834	4.919026399	7.223878103	2.667671976	4.879594893	4.452008059	6.034094164	2.01515648	5.507128251	4.339738816	1.531792663	4.212581139	2.993050039	2.042079798	4.553098127	1.855776377	3.374533337	2.919658715	5.57221924	3.00650731	4.040556318	2.484366174	5.009456426	1.046088819	8.18289387	6.54865576	4.552388523	2.739634017	2.520236593	4.472287654	6.486023726	4.599288477	3.555639731	3.751756684	9.6635974	8.840172199	6.165635443	5.683925965	4.06912515	5.465392917	3.03555392	6.869287957	6.617908766	3.533746987	3.588651368	3.21363502	2.394980188	3.511632844	4.396374785	4.851870128	6.959118387	9.310710051	4.7776679	11.06430819	8.601478518	5.051228609	6.105563706	9.980118482	9.974615444	14.72199944	5.889334679	8.655815855	11.71124955	8.305561901	6.994565102	10.75797242	9.998457158	8.02526708	8.404525052	9.351892887	9.406836637	6.707926209	4.930534342	12.59649732	8.696168306	6.841924135	7.824396437	2.51695902	13.08083332	1.433331066	2.266628701	3.038503422	1.992840316	2.959543242	5.281032767	9.473644832	2.138965387	1.192543542	2.894791766	1.400841665	3.327518857	2.860888908	4.012195055	3.913214645	3.955549407	6.115226052	3.11970697	6.095864503	2.144933745	6.387629241	5.117439221	6.823797558	2.507534234	5.629555249	20.74122538	20.63403989	5.268637314	5.049726091	11.2961568	2.658850287	7.249084802	18.21881551	9.003704476	8.654495506	5.234247934	3.057905773	7.872868006	7.170798376	5.994550172	5.458784877	7.794317529	12.59510649	4.235632208
PE(O-18:2_20:4)	1.271866219	1.955275831	1.033646663	2.532580558	2.224116318	1.826588383	1.324615469	1.213335872	2.691553799	1.043150123	3.426241908	0.844962075	1.912315425	2.042430135	2.10650949	4.789997327	1.746067507	1.182222587	0.834838571	3.736049372	1.866578797	2.065597552	1.371406882	3.939789622	1.736182351	1.895035739	4.761523297	1.580412194	1.144373554	1.344477235	3.745428684	1.128432856	1.782453367	2.495310912	3.01057011	1.294423468	2.251059072	2.772608985	4.355691825	0.754999554	1.905001821	2.354895692	0.639301053	1.610122106	1.36507508	1.22688494	1.888709643	0.944076967	2.240322344	2.000353269	3.119559687	1.91663664	2.268685401	2.661280949	1.738518919	0.920360342	3.042325654	3.105974588	2.010238869	1.181262607	0.960991769	1.488879817	2.921227647	2.052589202	1.263280553	1.022280797	2.026970081	4.829542325	2.22249388	1.890956822	1.402556506	2.677507251	1.413604597	2.919753093	3.128843645	1.455989627	1.907399145	0.929771412	1.007642247	1.394062868	1.842210396	1.481890713	3.29257727	3.495090664	2.398992397	6.220082235	3.918376231	3.109462663	5.625121569	4.843019065	3.552319691	6.995091504	3.023083212	5.431653966	6.513787638	4.928688169	5.090975991	6.789270492	5.140218824	5.683380949	4.520847814	5.933644745	5.299644283	4.097198415	3.892416622	5.776795408	5.480666487	4.413398452	5.044021867	1.737445934	6.70226672	1.214998754	0.926561222	2.621356062	1.522761947	1.945774505	1.881962584	6.453755531	2.130643613	0.97655594	1.287538606	0.86896188	1.733182709	1.149250438	3.775049842	2.808388837	2.183800158	3.17188839	2.175384634	4.727298376	1.241126521	2.447801332	3.115393534	5.997116926	1.687741508	3.105901855	8.589262118	12.32740257	1.910796999	2.66084252	6.430378941	1.671384768	3.439022379	6.980806705	4.947086849	4.231128022	1.724202736	1.642579606	3.668228003	5.007903196	3.999606297	2.721074786	4.682668108	6.543342974	2.125082387
PE(O-16:1_22:6)	1.396691182	3.027366599	2.94449277	1.623538078	2.12462324	3.48167672	1.602166794	2.03347808	2.871374738	0.896360016	3.176899888	1.47361616	1.649581851	2.00886469	2.80578173	4.271137955	1.953892896	1.886344124	1.489088752	3.197336998	2.060980108	3.088803437	2.03507362	3.829177977	2.655893233	2.635165337	5.505018582	2.244942336	1.879603652	1.800934587	3.568976834	2.460715049	2.296014737	3.38974859	2.925279812	1.609762057	4.153037916	4.351578237	2.030579468	1.736635931	2.519915012	3.217183522	2.340937469	2.382367693	1.030007413	1.225095914	2.359660921	1.856694612	2.07641185	3.510702098	3.196416326	2.346577817	3.996231815	4.671366736	3.409379774	2.408444055	4.24852511	3.342622459	2.10823703	2.604485535	2.913941447	2.556099095	3.35885609	4.194270683	2.754116257	3.620616764	4.129305124	4.351237767	2.82013479	2.346440852	2.769774717	3.251681186	2.779088755	2.704076276	2.889060892	2.753515052	3.039347448	1.88814056	2.11355483	1.369985947	3.677232766	3.303711747	2.044192285	3.077358929	2.930160743	7.287663123	5.132606117	3.60369005	4.148431582	4.241623571	2.885025028	5.696227656	2.835160438	3.376949238	6.319657822	3.598827059	4.251363665	4.015449856	3.603763071	6.212086391	3.823428383	3.456765391	5.168974572	2.345774783	2.581181968	5.259308406	4.641113374	4.37625051	5.591720232	2.531782959	6.253571837	2.66674911	2.284424875	5.367050307	2.460481571	3.926470661	2.63765728	5.25377577	2.971315711	1.721255809	6.425439502	2.943829459	2.260534581	1.350197465	3.777731091	7.222486161	3.167929764	4.111397349	4.951588204	13.38449686	5.828461604	5.319921614	5.812381247	13.50035685	1.934516701	3.805191863	5.754347108	6.263665362	4.066937284	2.526685193	4.248023229	2.646959248	2.841601719	4.126239539	4.791927937	4.025428191	2.24559901	2.652175379	3.769461214	3.019224114	3.09633794	3.047850146	6.28511745	2.639332401	3.121747643
PE(O-20:1_20:4)	0.107778629	0.197510189	0.082717775	0.16390454	0.18495757	0.163701244	0.114485121	0.139041912	0.188374562	0.163807646	0.166600181	0.089687962	0.174731513	0.160486974	0.308011055	0.225758726	0.109080754	0.129425649	0.207211618	0.505304819	0.174752543	0.296358477	0.192901812	0.831564266	0.35169356	0.232765558	0.568676857	0.318190487	0.201342637	0.312580582	0.483954451	0.263394428	0.148565414	0.29173499	0.687270292	0.190410113	0.322975974	0.291340633	0.257436263	0.198194827	0.2900589	0.2942171	0.089152543	0.278317408	0.205051808	0.11391619	0.242200233	0.131213995	0.180022033	0.19263361	0.207298283	0.309203929	0.458864117	0.2407982	0.457708313	0.091838518	0.448463413	0.260491778	0.344212099	0.210421905	0.213204105	0.353668261	0.60697227	0.333819627	0.318405954	0.395937358	0.330133659	0.396161584	0.379729268	0.437790234	0.199386786	0.101761973	0.094907277	0.246799333	0.290984369	0.252669737	0.364004754	0.244795792	0.108348137	0.081184387	0.348405079	0.153473683	0.255492628	0.45846801	0.331402679	0.544179948	0.429786878	0.301639914	0.401737291	0.611863573	0.427032825	0.18814063	0.096990751	0.136102162	0.098581387	0.154715347	0.119090573	0.209118163	0.218978594	0.095699884	0.130708574	0.20334511	0.228427057	0.183281258	0.142624169	1.014000082	0.531953753	0.351525774	0.400489984	0.213745043	0.63551511	0.130121459	0.234606511	0.499705226	0.135015329	0.102717442	0.466150193	0.902923191	0.218977987	0.124775914	0.160452706	0.087414014	0.134297142	0.10704576	0.251667004	0.217359528	0.362652843	0.520385007	0.220528408	0.537484525	0.158505846	0.518114621	0.693116957	0.557810972	0.154356455	0.340058607	0.492465172	0.567578006	0.360451256	0.203802864	0.174688061	0.144478287	0.158228803	0.250269814	0.280843487	0.343939792	0.278523199	0.138733854	0.271057123	0.258825101	0.415398231	0.396831384	0.461983201	0.755034484	0.216050762
PE(O-18:2_22:6)	0.590770184	1.235443421	1.216358383	0.788549276	0.770737798	1.439640551	0.597830741	0.917203542	1.035570723	0.518378262	1.665165538	0.687901522	0.644912132	0.947108786	0.953585644	1.493562813	0.659550992	0.813231165	0.423941349	1.149738131	0.579311023	1.040546919	0.891676767	1.326332127	0.934300953	0.949494992	2.199512358	1.003252659	0.698758926	0.848793953	1.682424847	0.746757577	1.262822242	1.172884485	1.332661782	0.49607376	1.476256736	1.771555258	1.026931625	0.570972003	1.024424144	1.452555827	0.601697449	0.982241668	0.375124136	0.435854659	0.890422984	0.724509131	1.109214408	1.743060532	1.213441074	0.982561417	2.193500718	1.546449473	1.392762554	1.029002669	1.509810493	1.273466245	0.724588985	0.868996195	0.709278337	0.934829445	1.623951531	1.5512003	1.117148559	1.466751766	1.558669334	1.473527768	0.970216306	0.844158563	1.121705427	1.397271752	1.2575063	0.959221146	1.262602154	1.038844219	1.039201878	0.808561836	0.981903868	0.552792779	1.152985646	1.135462616	0.929440839	1.12787714	1.320802432	3.121193662	1.938121184	1.137313528	2.014987179	1.787152492	1.302591146	2.303534976	0.917960707	1.71056428	2.942761789	1.606607993	1.73539362	1.743835637	1.327774651	2.92392586	1.340373283	1.326247939	2.053606214	0.702743745	0.718895207	2.282295377	1.810531163	1.926516446	2.53396603	1.21722576	2.499200984	1.310283483	0.729402041	1.187822092	0.912728592	1.126845151	0.929637856	2.386669577	2.20212079	0.775113514	1.351442103	1.02637522	1.117706701	0.750378455	2.25181845	2.584472495	1.277901453	1.652059864	1.960407779	5.09006653	1.353702272	1.375509993	2.199891679	5.79772765	1.014492439	1.135100438	2.293689015	2.84673584	1.537675578	0.958231166	1.531776049	1.163050858	1.768858944	2.137308539	1.771732243	1.695575782	0.730983276	1.311155577	1.351195196	1.456165785	1.506607631	1.039708124	2.213836325	1.398709742	1.015246537
PI(16:0_16:1)	0.446404314	0.917275297	0.062526447	0.434901764	0.35872012	0.229394692	0.170090414	0.444575997	0.282230982	0.306971918	1.549572689	0.526811193	0.136600057	0.096458653	0.468930743	0.660393037	0.120467057	0.562767933	0.60446412	0.687766311	1.542834179	0.187430881	0.072170325	0.081072646	1.067711801	0.079822147	0.489767813	0.51846403	0.108966925	0.412115234	0.090798114	0.577973568	0.304396595	0.791127178	0.305162662	0.230817064	0.348201572	0.099470645	0.735127696	0.447202754	0.040511921	0.110210824	0.603607843	0.094806358	0.48786734	0.412663984	0.506656346	0.42519229	0.275972446	0.5170486	0.645951189	0.211419656	0.298753119	0.155950958	0.188824851	0.222355542	0.221925668	0.174023522	0.423303479	0.381112007	0.481519245	0.202940906	0.556155831	0.264146098	0.202606773	0.97801005	0.517273419	0.205337532	0.133269653	0.478404309	0.20710135	0.221657658	0.294045078	0.211862151	0.299354279	0.052402206	0.37340239	0.121488391	0.158812906	0.251829844	0.275030826	0.448368419	0.452560227	0.063143153	0.197871227	0.216221934	0.223932194	0.969580575	0.190714191	0.214608414	0.116063692	0.207191896	0.113033579	0.096454837	0.171600826	0.171187932	0.250825188	0.274054491	0.463331478	0.325404013	0.161378515	0.418734495	0.290587122	0.181913169	0.58294645	0.221883863	1.84499241	0.317487512	0.125131632	0.304397969	0.025375611	0.17984984	0.244819436	0.293590909	0.644889609	0.392078456	0.296582219	0.07136298	0.148885792	0.547702605	0.340843435	0.15349381	0.075259327	0.008931031	0.23960157	0.1780606	0.30478729	0.201942544	0.279443805	0.343932072	0.101469573	0.068458155	0.319513605	0.232968197	0.109186046	0.444999276	0.333757152	1.788702817	0.293522573	0.327589731	0.432584167	0.625922741	0.401422929	0.147673265	0.755229679	0.662667852	0.278304808	0.129377923	0.52526529	0.388717508	0.808671699	0.775596824	0.514979798	0.311572337	0.555571641
PI(16:0_18:1)	2.174219747	5.254526322	1.449144441	1.770277792	2.320390807	2.430808887	1.99485032	2.771173618	1.794373616	2.25974833	11.8663456	3.450092769	1.6039268	1.100809188	2.227105824	3.915040889	0.726824745	3.895705641	3.100819791	3.729826529	6.453269771	1.69351669	0.930106188	0.724540142	5.206052139	1.095344036	2.524377068	2.898316214	1.255449123	2.927683023	1.18282733	3.320389996	1.706278138	3.672196845	2.561540202	2.24060637	4.124444331	1.792395305	3.9344023	2.51285738	0.507002664	1.219635043	3.706385428	1.221993469	2.312239681	2.438588128	2.568203782	3.293274918	3.446597034	5.571086126	5.804192948	1.549978486	1.65525024	1.313408995	1.557263023	2.660319892	2.065483214	1.416346859	2.59350449	2.57681495	2.623241293	2.179205351	3.770792276	2.462782864	1.297746144	8.426372541	6.548567214	1.69663932	1.77280319	2.718452199	2.129598427	1.480038993	1.275449102	2.803456604	2.06965134	0.934459677	1.745486022	1.495673372	1.260013414	1.150208822	1.855522341	3.812656189	2.5890233	1.679752082	1.923097837	3.336367653	2.410699586	5.225842716	2.908750696	2.285118878	1.607447464	2.898759617	1.277066842	1.592644321	1.845313673	2.58386418	1.759900063	2.597875817	2.502153563	2.092153034	1.655951114	2.894577245	2.914155362	1.707170037	2.121737186	2.256762407	8.083853525	3.085847657	2.398117372	2.077038779	1.1787936	1.032885108	1.602365647	2.034995695	3.360417452	2.028544931	2.617137679	1.881329754	1.639876067	2.464954648	3.007479974	1.102438647	0.913888375	0.440582836	4.212040382	1.956600368	2.403736618	1.707502563	3.380937548	5.281590658	0.995428283	1.208642425	2.280308511	4.21119639	2.544397559	2.046048753	3.157211073	8.721460842	2.644533497	2.76204907	2.728473074	4.246906781	2.649010565	1.891694187	3.00169531	3.517543263	3.573488339	1.40801033	3.020422631	2.205156156	4.928053111	3.783134072	3.617612954	3.220858349	2.89312872
PI(16:0_18:2)	0.979665302	2.100160111	2.058023284	1.143767025	1.994745571	1.195032204	0.606814833	1.579249691	0.627327387	0.811902523	9.424979975	1.958213701	0.618768355	0.602285054	1.272257331	2.623988098	0.507523699	1.881456751	2.37398047	1.433861856	3.058727326	1.689893562	1.412139459	1.215089289	2.325199777	0.889101515	2.170805861	1.210525468	2.504881652	1.621360601	0.744480346	1.710396711	0.874656592	2.831507209	1.696578739	1.563525136	2.057208077	1.210905251	2.422216628	2.047612803	0.581549702	0.888071455	2.629519051	1.391388118	1.223895783	0.814588073	1.44931201	1.692424458	1.862882005	2.482648065	3.777269495	0.816852831	0.415635699	1.17562708	1.245512035	1.241233867	1.567843377	0.855327522	2.321392967	1.645848033	2.922615108	1.982678513	1.317859226	2.052392466	1.260686548	3.670917557	4.525367843	0.909436037	1.639576825	2.401600909	0.909509907	1.042709123	1.044499841	1.705983711	1.268792455	0.632694752	0.814341022	0.600404141	0.911883911	0.417086792	1.292164002	2.704737478	1.39700825	1.444165225	0.636549724	1.50343462	1.514762032	2.501363307	0.949617602	1.379147963	0.618633031	1.579253716	0.610596788	0.75480413	0.908877952	0.796023929	0.809330116	1.641131863	1.927230906	1.337710107	0.651502847	1.694991523	1.696964806	0.901615413	1.259115932	1.929107957	4.898834731	1.324938435	1.093865622	2.031832803	0.840625101	0.875757728	1.22887524	2.984976833	2.033982202	1.181567086	1.780584669	1.072007818	0.978326613	1.992095548	4.382555105	0.643414081	0.591656794	0.255961341	2.612827031	1.324522071	1.854850088	1.187266443	1.682210079	4.281759053	1.446836305	1.429348228	1.926184223	3.634334682	0.822666998	2.191610709	1.863406425	6.356561242	1.792353862	1.844752672	1.04466937	1.647111911	1.062483457	0.555735323	1.261270442	1.079939916	2.542286658	0.515784126	1.151285841	0.760602311	2.4451977	2.832089679	2.858170297	1.379333717	1.759057577
PI(18:0_18:1)	0.684589856	1.925526916	0.916680794	0.842856194	1.185472612	1.671004877	0.939934167	1.38298922	1.04739235	1.273888393	5.90416144	1.501760763	1.446928275	0.556224421	1.002012328	2.203969925	0.437024497	2.377025467	1.576509471	2.261207473	3.797049695	1.112326705	0.495359401	0.606388786	1.963305917	0.752110121	1.462957462	1.538473824	0.69884862	1.648989581	0.859521968	1.692836666	0.829093529	1.909444833	1.457034402	1.583964785	3.279136575	1.369197038	2.259306021	1.202221057	0.452741543	0.744497161	1.553943674	0.957459032	1.140465195	1.512448844	1.012213997	1.770522806	3.065435587	4.771009675	2.606141028	0.963525597	1.031593243	1.053724109	0.674652661	1.230860045	1.540938393	0.895369612	1.118437086	1.228763121	1.245310681	1.427678485	1.732659198	1.342277551	0.722785717	3.420677917	4.089292222	1.163580235	1.330002629	1.171513591	1.487359929	0.818692677	0.613530727	2.060384652	1.141252665	0.966876104	0.700318278	1.166396646	0.672719794	0.613104338	1.008741064	2.305135996	1.351063024	1.961440859	1.465549867	2.889799102	1.53426563	3.21165621	3.046800367	2.013564445	1.521345566	2.882380625	0.579161765	1.574827875	1.645746599	2.147369355	1.209381347	2.237103811	1.490230478	1.405170689	1.116947305	1.711443932	2.294386801	1.147051517	0.76097109	1.76953072	3.662119266	2.364095767	2.572966664	1.225051582	1.48390877	0.566888289	0.638174866	0.998755891	0.992701407	0.963197375	1.137964887	2.031706294	1.53303539	1.012249207	1.784394189	0.539586759	0.691424029	0.554975107	4.49012779	1.438844562	1.34153046	1.374236069	3.074595151	5.57828323	0.780908561	1.07132152	1.099956499	4.45704446	3.13953066	0.942917822	2.324716037	4.276769051	1.849826467	1.213905134	1.839062551	2.913686101	1.722026697	1.60686887	1.317012484	1.791110688	1.819825044	0.948629939	1.452132427	1.256973891	2.777488859	1.480708724	1.818277533	2.646472131	1.001289392
