metabolite_identification	QC01	QC02	QC03	QC04	QC05	QC06	QC07	QC08	QC09	AS1	AS2	AS3	AS4	AS5	AS6	AS7	AS8	AS9	AS10	AS11	AS12	AS13	AS14	AS15	AS16	AS17	AS18	AS19	AS20	AS21	AS22	AS23	AS24	AS25	AS26	AS27	AS28	AS29	AS30	AS31	AS32	AS33	AS34	AS35	AS36	AS37	AS38	AS39	AS40	FU1	FU2	FU3	FU4	FU5	FU6	FU7	FU8	FU9	FU10	FU11	FU12	FU13	FU14	FU15	FU16	FU17	FU18	FU19	FU20	FU21	FU22	FU23	FU24	FU25	FU26	FU27	FU28	FU29	FU30	FU31	FU32	FU33	FU34	FU35	FU36	FU37	FU38	FU39	FU40
Paroxetine	11.89312495	10.50493578	10.22439562	9.64087562	9.122980962	7.78550588	8.473866187	7.875567485	7.123395442	8.325819698	7.716060589	8.357841	10.14517922	9.7713404	13.05327223	8.398764596	13.4795715	8.166193984	17.03761488	9.721151235	8.61483244	11.00560118	11.41972956	7.184413668	10.15393915	11.00470672	7.021485684	7.466884277	8.377991979	8.885169887	8.834289584	10.05212876	8.333731472	11.09410332	11.85580245	8.658537317	12.14717989	12.75545195	10.06342685	6.351224761	9.952723826	11.11542868	10.4758498	9.049552751	8.650689879	12.95522611	10.35852071	13.24375861	11.15989788	10.12986635	8.2302559	8.17320488	9.771181937	7.428263926	7.595782102	6.753451515	11.53590565	10.39397123	12.69472208	8.016021843	10.53115913	9.071190045	13.4987055	12.35865025	11.39045496	10.81512989	10.73046712	9.069021648	6.234073035	17.08423753	6.897189848	8.713127696	10.8879442	10.8654903	8.284998145	13.68042583	8.535215101	11.33694905	6.499736512	10.32632831	9.149168253	6.660612246	11.79458268	8.747537066	12.23822304	10.55161942	11.23810642	7.994875318	8.935256017
2S-hydroxyadipic acid	6.760573888	7.161807704	7.711633286	6.43835516	7.579037883	6.889460361	7.229469215	7.24936201	7.270733711	6.739342415	6.499887972	6.02023056	9.310434123	11.08375388	10.74050832	9.988402357	6.107198408	5.108653713	8.540993934	7.967034022	7.357205198	10.16432951	11.94710649	14.22935063	4.795937335	7.846849385	3.683456523	6.785086349	4.523210533	8.747183949	7.551034907	4.185402529	5.193149006	5.835712905	4.576531461	5.515468169	9.377713923	6.122201445	11.68450204	4.789290036	9.691199972	8.040164748	3.818697018	3.010755962	5.252146335	12.22343938	7.526285184	6.64809397	4.335850744	5.762280688	5.446386775	24.32377113	7.012153229	17.32717932	15.883601	5.994138119	7.302216894	6.039812445	5.783485948	7.370451453	6.50065724	5.879346764	8.654657021	9.355141016	6.690410547	7.828774348	9.749804089	7.35320644	8.31611763	10.70661742	5.637257547	6.362669135	9.468986771	10.75956704	7.767809435	7.96145022	8.516361655	6.9565502	16.99642915	5.935416801	8.371536243	5.968413279	6.998561325	6.312890825	12.46335733	11.41477071	9.106718929	3.802919101	6.603634544
Phosphophosphinate	8.77162498	8.727243779	10.50581871	10.94608868	11.27735836	11.94678844	10.66567286	11.76020923	14.51738952	15.24746122	14.72079133	11.82786003	13.23202784	12.56709185	14.08106364	0.202461404	9.572306075	0.137198672	12.8599028	13.24132591	9.895716204	0.000825723	13.81074897	1.14E-09	0.246045412	9.877036417	0.416457297	11.90832064	0.369837868	14.01638701	15.12651341	0.093252395	0.381963981	0.108706362	0.339886677	0.099844843	0.58987637	0.257687189	7.321463012	8.645489793	13.42283714	8.787368249	14.84431353	8.909858551	7.412426525	9.854980994	7.794107443	10.53144514	0.252153317	16.36446305	12.1598769	11.97498568	9.510858271	11.27399098	10.30433066	7.273954893	11.31818903	9.256607251	19.40559233	18.16625092	17.17352854	12.19112178	10.02281866	6.938938413	10.25047925	10.94652326	12.43573906	8.459014441	7.984677941	14.21551193	9.394385835	12.42420013	11.05282781	12.40110732	11.34977231	10.24252565	9.919332598	7.504491858	10.8362826	9.894827938	13.60289289	8.361644821	7.588810783	8.524033422	12.72712015	7.886618622	6.583771466	8.288951147	9.209173417
Allyl isothiocyanate	6.863956994	7.862458684	8.421106904	8.258764541	8.617724562	7.922415742	8.412957206	7.756671352	8.456536077	6.000658629	6.666194552	5.687972117	8.307168863	5.205318455	6.312184195	2.552394324	4.546629403	5.714339672	5.151705999	8.508721294	8.914029656	4.45172502	7.534574189	2.587545081	5.010313013	4.894151042	4.850629529	6.198266113	4.013702532	11.14848563	5.751485034	3.496287704	5.500898499	3.28368368	1.378428557	2.082567953	1.469847119	3.997978128	6.038771465	5.146692556	7.304065796	6.387779464	3.977345948	4.72666103	9.680521201	6.079844578	5.666401099	4.875006925	3.952294403	7.923033041	8.156385114	13.0315688	8.585386842	8.162733221	7.776546992	8.549942973	7.729744523	8.467819494	7.23870458	8.258573446	9.846617307	8.158992268	9.66752319	11.16834965	12.80266528	8.171211975	12.81325881	11.0784028	11.5959913	15.47050087	12.27615885	11.74281135	13.46734178	12.87984583	12.20747454	10.96630725	13.51707533	12.33666153	17.60271557	10.66457889	12.57946494	10.48825185	10.76021749	9.014918542	13.63988908	7.081198741	9.343232446	8.689696263	9.597506108
"DG(14:0/18:3(6Z,9Z,12Z)/0:0)"	12.21800459	12.47813349	15.40531678	15.790899	18.54958986	17.48275636	18.85932016	19.03976059	19.67247044	22.8615936	20.21461344	22.65378772	22.14701478	21.77211436	23.37999724	18.90126323	19.97800126	23.26247825	24.63397352	23.07275955	25.42487145	22.45512565	24.49683296	20.38404615	24.78508639	20.87662755	21.81891503	24.49957367	7.560885265	23.76634222	28.21201353	20.68274978	22.57609111	23.99715034	18.54986318	22.35830126	26.62194979	20.31151672	18.7930948	15.61749389	26.01940173	17.94210913	22.25933594	22.71373601	24.33473491	18.93253256	19.0751436	21.63267429	19.34152397	23.52556525	17.61003022	22.83343635	19.86170196	20.99153639	17.4421886	22.75952931	18.39111538	17.24042416	28.27540303	24.77224333	24.03485112	19.03618946	22.49986299	16.41432354	19.17534621	19.7197451	23.66635375	18.29066812	21.63902089	23.99523235	21.12765582	22.83161751	20.45449622	23.65252055	23.00217025	22.50449221	21.72839342	18.25372442	23.50796266	17.85299108	23.40343347	19.07890561	17.02085594	19.3892144	21.2607621	17.21729837	10.55640619	20.92408484	19.66626062
L-Histidinol	145.487617	150.6977724	160.7056969	164.5464944	168.6634065	169.3362264	174.4306602	173.8968854	170.7587906	200.3059035	184.4351056	203.0674238	211.7945143	220.1062587	219.9618771	177.9416733	189.5248595	209.9985113	229.0118896	223.9841256	229.5819005	213.1610414	225.6812394	180.6536073	226.0242592	205.2878306	195.4004476	212.8409365	120.1709954	222.8520333	235.9007925	196.8938435	195.4100333	215.8326258	181.1334647	200.8340609	243.2937455	178.1668866	183.4962931	150.6564192	222.2903336	189.8278742	213.144545	192.3486734	215.1592452	183.0761306	179.5500044	198.7905608	208.4568606	218.7099748	180.6455999	204.806636	188.4202799	175.779093	162.6900249	186.0801109	199.1278912	177.8241237	263.0496492	232.0625426	223.9936063	185.6365204	213.1454103	164.5939298	203.473254	184.097577	211.9043512	185.5194385	185.4907461	233.3048476	192.1803837	186.912809	191.6279313	222.1808484	193.9750198	203.7509539	200.2647259	183.1948986	206.3725611	175.6065793	210.9185497	176.2094962	180.169771	178.3222054	199.8980938	190.1071089	141.0899288	183.284787	198.0401201
"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))"	159.0511528	145.3311033	114.2949774	110.6492623	94.64851471	91.14166808	85.60624131	81.47498631	78.24243416	73.79779151	60.33844869	63.51529047	70.09521378	64.36027409	90.6054066	70.92872267	50.23396059	68.21524335	66.46851507	81.11189965	49.65797089	78.98218254	53.39333154	66.15630253	95.13289053	67.66220248	70.98716191	62.24733732	193.0364272	64.4802938	66.8913848	86.40747615	61.94253045	67.64837293	76.34591728	67.95239827	56.17795212	80.00878211	71.01495024	165.6419947	59.40709754	60.05041446	68.2095219	93.97309638	68.48168564	87.99477954	95.48680036	56.26901118	99.39795144	80.17182164	64.65548309	62.75240129	58.2494768	66.32947259	76.19104843	64.2632726	65.3881404	65.66849304	64.1982629	99.99296965	60.25908364	85.72790832	49.94960218	136.3181782	94.13470861	77.12146055	59.23673132	102.5648346	62.9120777	76.69426255	66.06515815	90.17414275	72.45511064	68.65981887	62.33345345	56.17569973	69.04572707	71.55183964	57.96420125	120.0510863	66.19512149	66.11881148	85.75464572	96.0039695	72.12523138	96.70511792	151.4230953	47.03741226	100.3461305
"2H-Indol-2-one, 4-[2-(dipropylamino)ethyl]-1,3-dihydro-7-hydroxy- glucuronide"	1.130292922	2.199657641	2.777815578	2.789528571	2.348099801	2.972257516	1.717804519	2.269300096	3.212330085	3.634902358	3.34156861	3.261088094	3.227493282	4.934328015	1.967127594	4.237964243	4.369786404	2.847742528	3.477588195	2.863257379	5.547758849	3.428027595	4.550928955	2.517486556	5.599064763	3.166785594	4.13134136	4.907945087	1.309057836	6.04293723	5.915179903	2.418232243	2.932534175	3.021859637	2.371814261	4.214733895	3.875152915	2.248880301	3.111364747	2.937539407	4.915939812	5.245739642	3.179830368	2.020084844	5.608425253	3.36944994	3.826202755	3.736193386	3.423619633	2.569669559	4.13361379	3.135864178	2.845209846	2.561737188	3.221464152	3.56144042	2.737327295	3.772808356	3.907480556	1.990049573	3.370327264	2.432972178	3.761257326	2.872001034	5.374188372	3.217669602	3.817675271	3.162881318	4.029945182	3.166109436	1.730161883	3.17096667	1.523758132	3.328761296	2.836306142	3.614284972	3.191997006	1.309734405	4.165681199	5.06695986	4.441500346	1.650861451	3.187602753	2.113053849	3.554357221	2.853919765	3.408844964	2.488606024	4.962105446
3-Ethylpyridine	2.26381566	2.215485503	2.016092074	2.074342948	2.14691982	2.016635158	2.018330931	2.376072923	2.065952828	2.06111241	1.027822728	2.593897757	0.864306324	1.434238905	2.1602406	4.666710098	4.217407509	1.452242168	0.858228965	1.781824735	1.707699221	2.184584362	1.568281679	1.121141303	0.889950487	2.96247634	2.5879527	1.735376612	2.063684662	1.993284462	2.013654129	2.331743661	2.058072093	2.164132199	1.349231503	2.391051862	2.024670747	1.462250684	3.879926862	2.964204157	2.206475932	2.88613165	2.167003017	2.59831207	2.716757318	1.45505548	3.06144781	2.852143718	2.071114009	2.11619001	1.374987121	1.127202518	2.016394885	2.380488228	2.346349884	2.525730902	3.175833945	1.836730373	0.700376261	0.736535211	1.217611186	2.254709644	1.559429066	2.052292313	1.687406227	3.730727701	2.424563554	2.32673749	1.60609886	1.826560523	3.020727059	1.312635479	2.088580483	1.235312941	2.496140867	2.464287714	2.561784832	1.939893438	2.381842523	3.108481091	2.132985757	4.097464366	1.900697222	3.202525461	2.55874451	1.840015566	2.156914765	1.721675498	1.584141861
Voriconazole	4.791705737	4.826901006	5.621215432	5.384268228	5.544841874	6.221769318	5.913678989	5.962430571	6.251646408	2.982076958	5.798657072	3.525753354	3.464363972	8.496649148	5.685153131	2.69900436	6.294600465	4.946151704	5.843833797	8.654742683	8.375562617	3.330658698	12.74386049	5.41431881	3.345218694	7.666122525	5.246611989	11.84878627	5.586766243	7.621349988	6.509948004	8.225760536	4.536944329	7.037281436	8.028259983	3.376358473	3.096023386	2.781386726	11.44640423	6.757240244	7.925470929	5.951083149	3.828405347	5.37399696	7.51864474	7.439020486	6.405229256	6.800271211	3.100756487	9.703096172	7.980688802	13.69094654	7.599757319	10.22047475	9.6618094	7.87233855	8.720123097	1.570931745	0.748226918	8.305489143	1.918153426	2.786888812	4.136576847	5.639450419	2.406665079	4.510832464	5.980145832	5.141001486	4.783595191	4.152700161	2.682577379	5.642587241	3.734408563	4.06218056	8.136118111	2.214474047	3.874403467	3.159924925	13.97647058	3.190061462	5.446097072	3.930011201	5.47317565	3.986237992	7.581737412	5.481311853	5.159039781	4.951644448	4.003348574
Irilone 4'-O-glucoside	1.124604133	1.27519021	0.974065003	1.207257478	1.396485736	1.146133485	1.212998136	1.590083151	1.169065371	0.107833859	8.471138187	0.903812058	11.37774365	0.005241996	8.072732647	1.14E-09	0.23029054	1.14E-09	17.53668311	8.07668655	5.136759075	7.330780856	5.061311494	0.564994791	0.087892828	0.125823006	0.661160886	1.708760773	0.469921289	1.710488096	9.988929443	0.005512403	9.89E-05	0.042893307	1.14E-09	0.258192619	1.14E-09	18.93644431	1.14E-09	1.14E-09	1.820599295	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.199850223	1.14E-09	0.036011184	1.14E-09	1.14E-09	0.113865253	1.14E-09	0.039960284	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	0.061938406	1.14E-09	1.14E-09	1.14E-09	0.000579034	1.14E-09	1.14E-09	1.14E-09	0.002314094	1.14E-09	1.14E-09	22.7396982	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	0.079214342	1.14E-09	0.063983634
3beta-Acetoxy-4-oplopanone	1.973918289	1.7974361	2.174190185	2.025903563	1.974437038	1.796458787	2.117308437	2.320739948	2.611012111	0.807525633	0.36467379	2.000628718	1.948787376	0.847462625	1.616988466	2.304787263	1.87458826	1.086053009	2.453005406	0.830472516	0.615622826	1.332151014	4.408226381	5.740576053	1.499378572	2.922529896	1.246053684	0.874100891	1.133528297	1.285662795	4.037360523	1.475969416	2.610584265	2.069150012	0.770004531	1.34016342	5.020892232	1.38778152	0.390146939	0.839432595	2.233137422	0.713206772	0.043152519	2.158003656	1.78694636	2.286827166	2.156432057	1.965190817	1.908130018	3.206934553	0.444420402	4.751580615	15.90196974	2.5934815	2.732302738	1.695473098	3.321071001	2.391884094	8.538250606	0.21317932	1.244038255	1.863726857	2.986909047	1.639097846	2.017476844	2.56549109	2.335173526	6.996787527	2.102360602	1.339450102	4.032117704	0.673610728	1.770052195	1.907812065	0.192606055	1.748228077	2.50675159	0.896313223	1.536516644	2.087856096	2.766004772	0.56741916	1.807536926	1.634289628	1.95451019	1.534983647	2.747902292	0.576690382	2.213974623
Diethylstilbestrol monosulfate	9.411736387	9.674957153	9.394063327	8.472410223	9.986425051	8.749535912	8.183401852	9.408531138	9.958611357	10.21947718	9.011700908	10.88135111	11.4064091	11.63736064	11.26568716	9.277855119	10.21646904	11.44481062	12.99085637	10.63338999	10.7443748	11.51789168	10.98238861	9.433385654	11.46006917	9.933218275	9.444519848	10.3805613	7.385677479	12.01186844	12.26309942	9.644335587	10.68427433	10.36467973	9.946935277	10.48581103	11.65571598	9.101154381	9.326249253	9.065232285	11.33939796	9.798247334	10.35057291	9.051127443	9.464359085	10.49109593	9.14351076	10.98602939	9.811631429	10.27690939	9.701388373	10.51508829	9.841198004	8.573118365	8.944058053	9.887934894	11.42324009	9.125694113	11.19225507	11.29197672	11.96072074	8.785897897	10.33087802	10.01203524	11.08832059	10.09981627	11.35003111	9.735408789	9.293196075	10.7443581	10.63307289	10.6870541	9.8260419	9.366602776	9.755256954	11.07040874	10.8464701	9.040867574	10.88715182	9.763973887	10.96989879	8.685201163	8.376405029	9.200048032	10.29718092	10.6339716	8.094035401	8.851190417	9.606388761
Quinol glucuronide	1.549618548	1.436576552	1.239777204	1.420392147	1.064911378	1.298997012	1.088726494	1.479746898	1.7876127	0.350136602	0.438592171	0.060963043	1.14E-09	0.321419328	0.162090261	0.05333111	22.18087033	0.120678065	0.136635361	0.221374523	0.380493652	0.413122384	0.29462785	0.231105889	0.62657655	0.274393432	0.391410979	0.333604102	0.249783998	0.212881941	0.311672316	0.066344577	0.104241263	0.261900459	0.169016247	0.284277237	0.080891535	0.277131854	0.131637226	0.056471129	0.236159033	0.130767506	0.200358658	0.025792544	0.170374817	34.24266667	0.237817716	0.19903836	56.96001127	0.082612918	0.175553999	0.247422132	0.210967389	0.2614292	1.14E-09	0.051192535	0.417983504	0.293309864	0.267578377	0.290431114	0.387518401	0.074007747	0.143037468	1.14E-09	0.341873305	0.184314607	0.064059181	0.113764046	0.38584881	0.172856277	0.315183195	0.415394646	0.1553106	0.093530176	0.318968368	0.130434844	0.458266603	0.049109999	0.273350814	0.123875174	0.274620637	0.221806001	0.216283119	0.277298516	0.345805157	4.06704743	0.244524898	0.167270757	0.157357339
Nornantenine	0.619764484	0.810472963	0.634664472	0.772967798	0.476722888	0.784935192	0.442507453	0.608088429	0.573552983	0.108108521	0.170972407	0.149443259	0.236612322	0.001652416	0.0593503	0.061704309	0.134704024	0.088455849	0.167443138	1.14E-09	0.115660464	0.024302088	1.14E-09	1.14E-09	0.193655124	0.045188286	1.14E-09	0.081980098	0.125846044	1.14E-09	0.120275611	1.14E-09	0.080982921	0.055079721	0.160010447	0.171994833	1.14E-09	0.046380939	1.14E-09	1.14E-09	0.203912191	0.124357757	0.038487382	0.128155412	0.09776142	0.131692662	1.14E-09	1.14E-09	0.201262382	0.109726733	0.182904006	0.057628089	24.75538675	0.178027847	0.231108844	1.14E-09	1.14E-09	0.063057545	0.246303074	1.14E-09	1.14E-09	0.101805723	1.14E-09	0.025375637	0.182124029	0.256796492	1.14E-09	0.007244535	0.14409826	0.002429155	1.14E-09	0.109382772	0.132269291	0.17182402	1.14E-09	0.022391436	0.103927846	0.208330148	0.569165785	0.067437972	0.10626198	0.057790866	4.45E-05	0.093821868	0.070702247	0.27165503	0.06784865	1.14E-09	16.46033409
3alpha-Hydroxy-6-oxo-5beta-cholan-24-oic Acid	1.456411689	1.419364223	1.425760564	1.545678388	1.779438083	1.081598077	1.810277523	1.756015452	1.859200885	1.247706373	0.783497495	0.821148997	2.422587506	5.212541086	3.711683002	1.14E-09	0.182109331	2.612692918	3.486940604	0.146062066	4.137145855	0.486594126	0.118556433	0.516876642	0.470287743	0.735679195	0.354450185	0.903363802	1.64745236	0.885689464	1.14E-09	0.235490338	1.069679987	0.503706296	1.067853402	1.14E-09	0.232698683	1.480472601	1.013237936	0.161920697	1.14E-09	1.792753052	0.303703439	0.759834419	0.179575904	3.463430782	2.081263824	1.260725052	0.401462496	1.30133948	3.052348899	0.813078193	5.74866107	7.89020606	8.361875913	1.610485482	1.16716354	2.060837338	1.068482351	1.14E-09	0.953518953	0.740659791	0.637242121	1.352318224	0.051177171	0.989377947	1.14E-09	27.40356586	0.163629166	1.908077038	0.568834128	0.619380131	4.748119541	1.236036862	2.354481739	0.447519549	0.689482131	0.013665686	2.490441005	0.161253064	0.453643507	0.919771299	0.075574712	1.905581186	0.968323334	0.712924424	1.795954793	1.493180656	0.392645334
"5E,8E,11E-hexadecatrienoic acid"	2.487835045	1.994330777	2.29479917	2.573570379	2.220705383	2.074721452	2.305941231	2.117576087	2.782947277	2.466048485	2.626282528	2.71921333	2.6015887	2.62601989	2.53494905	2.057940397	2.643838418	3.211461659	2.851252414	3.086585176	3.196463989	2.779857325	3.094088547	2.554583121	1.976322118	2.50579629	2.525823777	2.736038967	2.021385708	2.666191029	3.148343649	1.946221003	2.095021901	2.557861541	2.312201601	2.895768318	3.028626811	2.676449188	2.673165065	2.289406936	3.244225694	2.222448297	2.484040472	2.807841196	2.887209825	2.921429901	2.33429685	2.719304466	2.708398502	2.650446509	2.527655794	2.421112601	2.373455113	2.239620492	2.200181499	2.602893303	2.228911274	2.20518611	3.394375001	2.873425868	3.050756952	2.13094286	3.179113481	2.170982756	2.649058452	2.638676786	2.423320635	2.172468446	2.237713983	2.558814741	2.346543132	2.167204366	2.403474547	2.326054439	2.237636767	3.221324642	2.627255655	2.523111915	2.943900803	1.924626776	2.872166592	2.20946847	2.110203359	2.452569698	2.488031908	2.410777861	1.769689899	2.029865671	2.416114065
AS-604850	6.562782001	6.540464973	7.836140853	7.876585695	7.528281945	7.362847124	7.766844052	8.494483301	7.972862259	8.004850417	7.582002362	6.532725251	7.618404109	6.372138635	7.120357685	8.088616462	5.972244074	7.848875484	6.283403974	6.555849517	6.418840675	7.0540763	4.435358839	7.293460823	7.090518538	5.884908368	7.359982855	6.913462108	7.5270855	6.475082159	6.712418129	6.93348232	8.747048208	7.342735097	8.137313697	8.382105139	7.659405165	6.759911346	7.198955077	8.408159858	7.431791532	7.174873421	8.055412172	8.003786151	7.403628407	6.934637824	7.337650119	6.028629036	7.355824619	7.31687315	6.781598825	7.980217316	7.568499589	7.544040016	7.636569731	6.911603938	6.912073126	8.315383149	6.081583371	7.364589924	6.910797335	7.88788433	4.8909612	6.891993137	6.981174104	8.275230083	8.703484361	7.670709475	8.075871931	5.962940335	7.601109607	8.394689834	7.900026823	6.266625191	7.650981897	7.111931258	8.321428056	6.933754137	6.877065079	7.306581134	7.077149835	7.866869797	6.899855842	7.868780401	6.877478992	7.230328063	7.566254545	7.626347953	6.835091709
