metabolite_identification	26	31	47	44	14	41	9	36	43	12	34	4	24	48	27	39	38	42	20	66	68	40	63	61	46	56	69	74	67	72	64	71	78	79	83	70	45	18	1	84	62	SG	CE	IRA	CM	95	89	80	97	99	82	101	94	106	104	109	AA	RI	98	108	111	POS 12	DLMC 93	POS 8	POS 4	POS 13	POS 6	POS 2	POS 3	POS 9	127	136	130	132	POS 16	139	POS 14	POS 15	125	138	129	126	134	B	D	C	A	SC	NC	ST	EB	EM	MC	MM	AI	EA	SA 3	SA 5	SA 6	SA 13	SA 10	SA 12	SA 7	SA 11	SA 2	SA 9	SA 4	SA 8	SA 1	DA 40	DA 41	DA 39	DA 42	DA 44	DA 43	DA 24	DA 26	DA 28	DA 25	DA 23	DA 20	DA 7	DA 2	DA 1	DA 10	DA 5	DA 3	DA 8	DA 4	DA 6	DA 9	DA 12	DA 11	DA 17	DA 14	RIA 2	RIA 1	DA 18	DA 21	NEG 5	NEG 6	NEG 16	NEG 12	NEG 19	NEG 35	NEG 20	NEG 28	NEG 22	NEG 46	NEG 37	NEG 21	NEG 26	NEG 29	NEG 32	NEG 30
DG(38:3)	0.372377519	1.196580645	1.804103289	1.331366644	2.294634708	1.072731883	2.43449619	0.919139491	0.620742658	2.079312038	3.877847436	0.118113454	0.374479289	0.969716906	0.205180904	0.383678063	0.553584904	0.914032645	0.629448433	0.738252533	1.390007713	1.096174602	0.514945069	1.410998327	0.475186827	1.903384501	1.498208223	0.701247782	0.11539804	1.715131348	0.659820648	2.444206888	2.399175091	2.001212935	0.832626861	1.803921603	0.667571267	0.780067267	1.666708837	1.535860553	0.921542746	0.792479744	0.423983146	0.146758363	0.497266359	1.201699967	0.170006287	1.34637082	0.870915028	0.340612449	1.504931322	0.197319746	0.236474417	0.050740168	1.420828331	0.358144055	2.255027801	0.439163728	1.234150113	3.467367533	0.450925129	2.071027422	5.208504954	1.386354841	0.102027523	1.084826349	0.364128665	0.395958387	0	3.381244728	0	1.73357519	0.04975513	0.167821455	2.005034774	1.03802187	1.203891532	0.280652283	0.695727347	0.367665867	0.975615816	1.297680976	1.45456846	7.650964386	2.430458588	2.492550177	2.400696936	21.55314138	13.79678188	34.29885669	2.615941919	4.405257305	1.931600953	14.26799355	1.591535983	1.759183184	7.140022098	26.03081625	1.211947741	4.54079688	15.68395387	5.194041267	13.44966826	3.544761939	7.216022446	4.898551589	4.170291416	6.466756673	0.320751149	5.773981607	0.703803372	0.94306429	3.026935646	0.841511756	0.150753198	0.991437034	0.043902832	0.425712023	0.329517079	0.877045634	1.067337572	1.501042162	1.419264608	0.636276861	1.56278027	4.252514274	0.82987012	0	0.158041998	0.341338026	1.511103983	2.411852549	0.640337758	0.48958302	0	0.128633687	0.287449671	0.239012718	0.150835374	8.942948148	2.456758802	2.052211825	2.103160901	1.506865807	0.413247523	3.46707338	6.681994885	1.392393661	21.3678005	0.838033706	0.401365067	0.3298482	0.716545878	0.293334825	0.567946411
DG(18:1_20:4)	1.958396382	1.864177047	3.977398108	2.339998907	0.784352054	1.695341967	0.636201569	2.205556934	1.079105469	2.384375927	2.882607322	2.716160561	1.142949012	4.263087187	2.172685716	2.2062538	1.43946423	0.829440232	1.617275887	1.427753521	2.047217378	2.199412815	2.852922	3.591784118	1.444308814	4.640920414	1.039465998	2.691120473	1.215790704	0.197036952	1.352504963	0.714743751	1.844867672	0.830067198	2.300690673	3.586091054	1.078873764	2.95864969	2.671089329	1.596637247	4.140273605	3.592113882	5.313850399	2.510768983	2.688979944	7.615879247	2.36329214	2.591114041	2.100520539	2.251574501	2.639176696	4.328228349	2.785986497	0.797628826	2.414270615	0.940795765	1.322605584	3.368934201	4.544110032	1.985801404	4.732932501	10.89867019	2.352064877	6.014098666	6.123112608	2.876520408	2.948568544	3.274305966	2.154410081	1.741439616	5.991090791	9.849194551	7.259394005	1.350066123	2.122481838	0.843474052	7.513734345	1.102428676	1.32331557	3.482530973	3.528659059	1.594009649	0.710113019	5.919434962	0.457711493	1.073864199	1.392207238	6.463467595	19.45496686	14.42553785	3.646021927	3.76161742	3.582870872	8.814490016	4.169113423	5.077701338	4.834334653	8.965640669	4.122512006	4.207265629	4.256623236	4.182059991	6.998178833	10.65056433	8.161928873	8.897329113	4.044050363	4.507582953	2.943650996	35.20450088	4.468391122	8.783682808	4.645456599	4.965759628	2.934387495	2.351800941	2.574611564	1.442102121	2.498095905	15.5650123	3.010477162	0.940953922	3.892102996	1.257151219	2.143525277	1.809431745	2.525713566	0.570699061	3.46819474	3.226899907	1.758382712	3.86936944	3.034196799	7.167990689	2.098494428	6.799183153	1.344101772	3.409614015	3.684490029	2.669807822	10.9178794	3.820531843	2.219840235	6.834612659	3.594146798	2.090807056	9.332319627	2.753251882	13.31607344	3.542208037	4.304609882	5.353603218	2.003379164	7.745232784	4.05102141
DG(18:2_20:4)	3.202440123	1.271042806	2.238167582	0.865597808	0.356017435	0.684929012	0.226325439	0.554584355	0.445317519	0.352229586	2.945128701	0.897163634	1.375070081	2.860196446	0.80472208	1.346881239	1.4468583	0.447869304	2.625826109	0.668396294	0.84341003	1.129482316	3.343373924	2.347825059	0.713227128	1.882743301	0.179091978	1.86843461	1.151439789	0.018667871	1.016673069	0.051008148	1.163264668	0.488525232	0.597492316	1.775307308	0.678155339	1.822164108	2.426607909	0.946171095	1.75434722	1.796466193	1.634307801	2.282534729	1.065994856	2.225825488	1.47240213	1.086178224	1.460088808	1.709131306	1.242230222	1.28745376	1.85394843	1.900513024	0.78893558	0.871067449	0.349840328	1.570934699	2.501738864	0.988386836	1.643725998	3.11185852	1.230392	7.357690325	2.75292936	1.668223972	1.13622403	1.184250462	0.219215062	0.428023165	2.694790589	7.784243196	3.148066229	0.517238988	2.303693455	0.328806414	3.565048733	0.854168025	0.700182498	1.854231728	1.120278731	0.679135701	0.175543931	1.631813048	0	0.363235017	0.999780666	3.646097696	14.66396489	2.685926448	0.315663691	3.618357697	1.747331898	0.696735114	3.606743442	0.273487333	3.446819831	1.728879238	2.653723009	2.472773949	0.28642651	1.408773613	6.401776298	7.159168095	5.294528407	6.906281007	2.258400321	0.887583411	1.33026627	15.51957205	2.789998085	3.725783334	2.67053784	2.46387071	2.272184058	2.142096125	2.273850493	0.981074554	1.543197901	9.536037849	4.716310742	0.219815489	2.223298633	0.635689015	2.601127401	0.905902738	2.071595002	0.969244761	4.591236306	3.784404551	2.384695515	2.480573183	6.988535054	5.932863625	1.965207378	1.823934648	0.618880047	1.473997388	4.447311781	0.501667557	7.115211694	1.754368185	1.561240485	2.12785907	1.320972682	0.634792672	2.127295288	1.111249151	0.63969794	1.481943545	1.991057803	2.037282053	0.387430323	4.010790325	2.422877725
DG(40:2)	3.645195329	5.942973339	8.460783192	5.721086861	7.400619663	3.539678879	13.88983227	7.227522809	2.909455275	10.03001086	10.73204871	6.139945696	7.440882865	2.990651919	4.571114318	5.359015264	6.773362331	6.11612015	10.82066696	6.207110301	8.297834457	6.399087545	5.842898063	13.44890573	6.833164553	5.402901448	5.687400957	3.397061828	5.593341555	5.893059421	5.873042163	7.056207315	5.710404055	6.928059225	6.580194038	5.938679889	5.415065883	5.316388651	7.725705965	8.278340542	13.76068577	2.857963346	4.28902538	1.883915845	2.32646703	7.408463409	2.224952552	2.854685479	1.718461127	3.167649185	2.001712029	2.164765425	2.106169555	1.17185688	3.468251411	2.534623571	5.132842065	3.913781555	3.962323164	3.650904013	2.823513001	12.83951077	3.459340274	13.12100826	2.054024763	4.237044604	3.515056297	2.6646052	12.19786272	15.45451305	4.585121289	3.816788158	3.505936182	3.124504671	3.560173535	3.148568135	3.468431296	3.228370712	3.209905483	3.562058916	3.538650326	2.941029161	3.106254574	17.38114469	6.696903354	7.790319408	7.151688609	12.36067442	39.44066012	52.59632167	10.97056806	12.70641213	2.017454092	26.72034245	10.14153935	11.17047954	11.26825309	39.53377804	7.107614867	5.000285667	18.27834559	11.06843212	16.7157089	13.78694784	7.915893452	12.25632219	15.1770787	12.53374237	1.722758711	11.64952392	4.021718674	6.653778149	3.220264526	2.852207932	0.901800501	2.16144175	1.00994563	2.682216127	2.600119114	5.833758681	3.962453038	6.812847206	11.76402575	3.727505987	9.892909036	10.23214898	2.527040855	1.40603496	5.029392596	5.23535378	13.36972681	8.402797841	6.92031894	6.98413825	0.954491604	4.675061819	3.128442801	1.759411456	1.357193035	11.58814294	9.507900204	4.471518493	1.973220531	3.650835883	3.530262191	3.872330644	12.60513791	3.558919182	36.80489108	4.03717695	6.322198503	5.200412858	7.209011023	11.7306206	5.883974583
DG(40:3)	0.647153486	2.118043355	1.698917946	1.80505426	0.734596665	0.791231389	5.751749796	1.530518495	0.93521116	1.352733021	3.098927494	0.079113945	1.805628976	0.829452368	1.523775089	1.573427886	2.246590581	1.459496075	3.328210458	2.042709622	2.144495244	1.839948723	1.252531051	4.172328483	1.377010424	0.64250349	1.277879081	0.177983527	0.723100435	0.654172653	2.830877149	4.270983291	1.278690876	2.937086449	1.431748816	1.891539201	0.821710957	0.973544227	1.451432774	1.84515934	3.449645558	1.21755139	1.001128524	0.363761974	1.028498725	2.228480079	0.711084741	1.311802642	1.582505155	0.810305391	0.722411922	0.272226194	0.688381075	0.05291125	3.873116134	1.198613842	5.102241132	0.616742202	1.5145966	1.885342771	0.663615564	4.607268271	2.941451018	4.918470968	0.129703847	3.813317539	0.320127156	0.549888243	0.785883498	9.503071539	0.121541721	0.690455941	0.048456375	0.307925726	0.982478899	0.982945835	0.323793637	0.93644846	1.091065361	0.574251096	0.682338544	0.767160344	1.469052068	5.752399553	2.193869035	2.31689633	3.12431787	13.15040409	16.77253352	61.90699606	4.895203973	9.458909085	1.416676887	26.84890419	6.175315793	4.234805941	6.943259431	23.93859019	1.861339025	3.032137457	17.95320569	4.954958337	13.73520704	2.077941544	3.242651092	3.615784849	7.332128163	5.440816161	0.459485343	3.074602202	0.697607006	1.855873728	0.876176398	0.135205589	0.318711588	0.55607478	0.131397356	0.560420192	0.262196767	0.406954518	0.388565423	1.454018076	0.94081798	0.744630004	1.761924894	3.591414151	0.161743606	0	0.245005986	0.411168617	1.410925018	1.417936687	0.997372176	0.707983781	0.019143697	0	0.358522141	0.123185193	0.119178887	3.775601473	2.482212091	2.855244183	2.346284145	2.650260932	0.751414307	2.485505919	6.61152591	0.950282199	15.90200035	1.301130759	0.195544273	0.536158948	1.352771301	0.637318244	0.62498208
DG(40:4)	8.260512645	27.28441134	22.59853464	19.73798349	1.42055604	10.143214	26.91951755	21.93527059	3.172553943	8.760695402	29.59805372	1.650603614	24.3009063	7.220444214	12.99299614	14.03571325	13.43659105	8.813029185	45.46183227	11.51082233	22.45344812	17.14081408	17.94107592	55.86422046	19.7686881	4.872996523	9.677505963	2.167289196	8.928659917	4.672464829	24.53354019	18.072824	16.81120911	26.46050917	13.58987939	24.64570108	5.782507412	15.90609409	6.613008437	22.11551486	84.34107292	16.74812965	22.64824931	5.596025905	19.27949473	46.45879574	7.39536746	21.41781522	19.37347112	11.82441882	10.28903713	5.608436864	14.8324395	2.30489132	39.44694382	9.110150129	40.05242108	13.82131022	26.29672044	14.74244548	19.2264313	82.4673655	22.59319045	107.2864115	2.55945396	34.36629868	8.019653724	5.508611663	11.38746727	94.40881068	5.760560651	10.08999142	4.262792017	6.632914949	12.95713954	10.71554297	7.172063218	9.078512666	12.15253446	16.15198772	16.98727656	16.41866624	17.49771975	28.37314121	28.45009738	12.76099365	31.03852146	96.95746463	190.2419851	579.2000123	67.96291277	80.39104057	11.53379556	293.6274931	34.80049617	37.49524355	65.79270779	304.1841512	26.93453144	21.88026782	137.9566643	59.55667947	106.7397304	18.92057258	33.54019897	51.60622632	88.68463759	50.47858689	5.015937526	76.14228017	5.460710213	19.94939998	6.348178846	6.138018324	2.566252258	7.062158253	1.44227801	4.723415765	3.787430151	13.21174869	8.25514867	14.29323592	10.43164647	3.441083818	16.49346375	23.27137713	1.682431642	0.0599908	2.419133514	3.899631842	11.00021218	23.31326551	5.590480327	8.371489569	0.193336697	1.595469717	6.391622613	4.347087087	3.5206383	40.06522453	33.74344747	19.73225041	20.31434154	22.23316059	12.16862913	25.45640141	83.00342953	10.19349937	188.6018402	19.40317324	1.474809543	6.080315544	17.22118316	22.21447341	7.299012062
DG(40:5)	0.4811048	1.417396241	4.366818929	1.181805695	0	2.06686773	2.667395064	2.188161645	0.144497963	1.198305986	3.714402922	0.117149333	1.355822875	3.479078643	0.649516459	0.673528789	0.409515617	2.845759374	1.111685711	0.431187894	0.729765496	2.478193904	1.199839262	1.29835661	1.222248861	0.274514215	1.390909222	0.755504199	0.207313066	0.578465928	1.969332072	1.210235714	1.577149909	2.14851656	1.526735052	2.464055509	2.099464913	0.958287596	6.933909696	1.598519808	5.568566336	0.69913715	2.211997578	0.094028795	0.546612839	6.410396119	0.496319977	0.702569922	2.480167186	0.690555198	0.829022784	0.239508336	0.450035359	0.490320562	2.824320786	0.141993721	1.407654025	0.554241781	0.912482789	1.107167793	1.218591143	2.168663894	2.608768453	4.576099974	0.059626498	1.149684328	0.332716486	0.681181632	0.13060384	2.617973336	0.098867721	1.705064158	0.43785401	0.374504269	1.840369373	0.254474097	1.030342724	0.747826127	0.669320071	0.537883403	1.154566267	1.380169954	0.869298277	2.975580927	5.513608017	1.239202267	1.431215804	7.106136762	11.82151233	31.38027843	5.611769903	4.274439864	0.9361419	13.57379709	1.677055707	2.54500519	7.504650746	19.38502112	2.11031303	1.518834808	18.29273288	2.024810132	7.620736861	0.915101771	5.339359868	5.626679076	62.93882443	2.473096348	0.963160919	3.526400831	3.318756092	1.064283118	1.73720498	1.451039672	0.156701583	3.133185086	0.06499094	2.542011952	0.189644659	0.477144303	0.494229947	1.333475224	0.630437515	0.17374613	2.211722091	2.666194439	0.152949565	0.043797517	4.134847419	3.497994306	2.569142332	2.195658547	0.768554572	1.745711329	0.090446661	0.039528413	0.348309574	0.092395618	5.458296232	6.524476751	1.410039272	1.211724661	1.030445512	1.103594377	1.33536271	4.493396624	7.96692416	1.502129556	9.221660068	1.303950131	0.201033399	0.216126465	0.654599233	0.410785487	0.446055023
DG(40:6)	0.794618627	1.438923955	1.248480889	0.700956763	1.34077779	0.636683437	2.359629012	0.98411902	0.316315161	1.783075194	2.584869022	1.921899991	1.851056018	0.669062381	0.974180612	1.053172068	2.893036147	0.920706583	2.486013286	1.421854853	1.369191718	0.982813429	1.470256511	2.734136443	1.046266294	1.666974766	1.827411697	1.336647797	2.615748358	1.590148984	1.839323169	2.093570525	1.258635416	1.522451029	1.870701252	1.725747631	2.022826813	1.762727465	1.922645002	1.582688917	25.79290207	2.231675575	3.35731642	4.689110318	3.817579296	4.587338427	4.377343119	2.201033409	2.389658702	5.140324326	1.874132978	3.326721594	1.379864366	1.405003078	2.209581447	2.082802481	2.151160825	4.010457535	3.016891831	2.382341222	2.655041039	2.968000631	1.12211371	11.26305548	2.615416871	5.099925432	3.386355628	1.763720659	4.975917048	6.209655393	4.865011892	7.369373136	6.4656057	4.845936495	7.08344613	4.12390164	6.493654226	5.788291233	4.446248802	4.968576986	5.015876545	3.149166717	3.709779308	2.972825578	1.41012111	0.95993826	0.852448934	8.891138598	23.50724224	29.14387405	6.567350373	9.27615864	1.528056276	13.9956582	9.713731493	8.773157253	2.737480976	7.039941226	2.721300017	0.957940436	8.43915514	3.715370646	5.568162332	3.58329086	1.851737158	4.908034252	5.732608012	7.162751334	0.538849172	15.06245132	3.141392122	15.60691323	4.251291396	2.674029478	1.540034451	0.822212437	1.806111169	1.684119419	2.577418409	4.682602472	3.413109833	2.336549057	2.830461332	1.635515349	4.759422475	3.983923099	0.896385596	0.737873652	2.490818945	2.483532959	7.264785556	4.628965802	4.001858745	3.916305359	2.000359489	5.798056884	4.284143535	1.697405073	1.029965543	2.641634575	4.112542295	7.677385428	2.624292061	4.274126117	2.85933019	57.24742926	4.321260609	1.965720432	29.16273028	1.935446416	4.102630964	3.813333178	2.821035511	3.63072551	1.059613377
DG(16:0_24:6)	0.073909222	0.181958047	0.243685151	0.198526339	0.279142273	0.102540668	0.347958317	0.107065597	0.043678246	0.189854918	0.25351164	0.561597163	0.334469133	0.057609764	0.199168418	0.206112114	0.176253514	0.116563441	0.361890961	0.279230943	0.30082449	0.155424823	0.264869851	0.555750991	0.195264447	0.175792042	0.278874208	0.260229397	0.303824576	0.257980594	0.388680761	0.384595556	0.232889699	0.230872182	0.304648063	0.311947236	0.40945629	0.37821299	0.443090744	0.312196843	5.329243228	0.476905747	0.771889129	0.473556133	0.843971914	0.849584448	0.533155048	0.289246349	0.427972193	0.846037957	0.323990275	0.483599035	0.204777471	0.139465398	0.350287847	0.248686661	0.427931556	0.640614069	0.340746475	0.383223062	0.397471988	0.126426564	0.205015362	1.070428988	0.213064241	0.431893702	0.422475279	0.311155617	0.626804342	1.306693937	1.04245717	1.18425599	1.240073102	1.009574717	1.066309491	0.960456223	1.117801598	1.152242919	0.780090215	0.870020498	1.056483968	0.694697162	0.751546849	0.512893725	0.305066926	0.180221503	0.255898212	1.809798828	3.279009991	6.933320257	1.12455657	1.354273163	0.257501182	3.223388805	1.607524852	2.001202122	0.727060062	2.329152202	0.903598004	0.311508285	1.859399371	1.260543227	1.429962109	0.983276846	0.567425248	1.316619318	1.381767238	1.852536678	0.172451219	1.909959282	0.747033513	1.915439737	0.974411906	0.601196856	0.221270676	0.143261594	0.173879578	0.275091693	0.395748313	0.550920785	0.485029674	0.449885031	0.566876099	0.436490545	0.863508882	0.649951459	0.159063084	0.135918141	0.524796944	0.365574813	1.082921311	0.451926089	0.466295695	0.600531489	0.261602134	1.483910003	0.83323895	0.236199781	0.169636676	0.479335171	0.482475865	1.657845638	0.319081697	0.793546209	0.583005084	9.587536945	0.944654247	0.415740473	7.448862374	0.489127379	0.864645703	0.584150264	0.70015155	0.749556308	0.247513419
DG(18:2_22:6)	1.807533749	0.2765343	1.320228182	0.254994325	0.036111087	0.417267413	0.193727881	0.431256513	0.168837876	0.008369009	0.902982065	0.451882953	0.572724501	1.072948777	0.211768588	0.330920841	0.847172118	0.365779655	1.005939604	0.334760214	0.036756045	0.548907113	1.430361632	0.274740324	0.353380784	0.090649755	0.020547865	0.739942813	0.837495178	0.054208962	0.399245582	0.086550907	0.206423769	0.060789243	0.329726724	0.372479901	0.3883999	0.545887786	0.366995196	0.549372174	0.512213551	0.686244888	1.45914604	0.601206346	0.456923961	1.339799338	0.682007735	0.203327403	0.910233368	1.228355159	0.624687928	2.101022377	0.925755214	2.339774202	0.182733276	0.131885233	0.026030179	0.758518631	0.500252427	0.215434287	1.661488658	1.197188795	0.26839433	1.58527769	0.814764052	0.287555427	0.778080514	0.64370289	0.026255562	0.063409581	2.730872918	0.961877319	2.123917118	0.282376054	2.467193731	0.041002945	2.218173721	0.985881155	0.048720043	1.007586595	0.506626434	0.315152618	0.026487078	0.298917675	0.175799816	0.074889701	0.14167942	0.371494117	0.931314028	0.170924453	0.050854928	0.49943632	0.526839636	0.396347994	1.08520008	0.251106013	0.036613423	1.096461235	0.983841947	0.27041049	0.747630722	0.127677082	1.073336382	0.494168313	0.49465293	2.031081914	1.358094748	0.293644407	0.494541644	5.416053151	1.273309405	2.903308589	0.451226224	1.361042164	1.504132594	0.974123557	1.086075279	0.311528605	0.854628329	2.136097333	0.591432393	0.274071539	0.473929646	0.171649572	1.038007047	0.176927177	0.423622918	0.937005771	2.654323993	0.963871292	2.229023001	0.74744278	1.357520083	1.112303922	1.68564908	0.468798498	0.357807539	0.404747011	2.723618755	0.038852252	2.437587054	0.135142862	0.86333797	0.191471849	0.96390498	0.390176092	0.270795697	0.627815622	0.675504088	0.742211156	1.632298447	0.834981419	0.237341603	0.632956817	0.151813082
DG(41:5)	0.476442978	0.879645166	1.21332303	0.626146728	17.13526908	0.367724499	1.868066099	1.080381994	0.315981256	12.20075435	7.139126967	7.175217182	0.934701125	0.442572578	0.570706206	0.898974747	0.741002342	0.907680211	1.579145309	0.827132727	1.428563785	0.961733433	1.270562138	1.917807336	0.80202153	7.632714822	1.014598674	0.498813871	0.794302545	0.942307323	1.090744476	1.113183817	0.782937003	1.131014333	1.363366014	1.066161378	0.84221055	0.850413202	1.250072246	1.097459165	11.33503957	5.832334917	10.93388433	4.6674128	8.372948082	15.51605712	3.011645423	4.140749518	2.010784016	3.508032899	3.327892329	8.185859532	2.645785566	2.59469333	10.66022893	2.475558796	13.50958664	6.713964446	10.25830816	9.291819841	6.588787054	8.865357533	14.38912657	17.89355997	17.26101852	6.755254626	5.979801782	8.916100773	33.17538786	31.69337222	4.20493066	6.926634856	6.657995492	2.524658948	2.633613026	6.316854008	6.86228915	0.932854603	4.267178991	4.335135411	6.351549726	4.072924547	5.015378166	36.63938803	0.820490728	1.168250056	0.883775334	92.65320155	220.9855294	180.3537147	78.13546506	63.95327218	14.13572551	89.26287377	18.21008233	41.39601325	41.51091544	103.8599771	14.97323588	25.02362565	43.16711002	36.08994443	60.08605459	47.49814687	22.36009431	28.52826112	64.92102644	59.96868389	4.022601976	7.621395491	5.90232215	21.22117708	11.21322498	6.989395896	1.905151435	3.300271232	1.585859939	4.412628418	4.928575167	4.604551647	13.11027237	1.124286775	0.777538759	0.532751026	1.64657503	1.75178538	0.296956939	0.181763739	0.664674564	0.842686135	2.043158223	1.448967244	0.898320529	3.6181225	2.874242134	4.080994927	3.926731887	1.582363773	1.762994983	1.74448311	1.556527768	21.87644562	4.597422822	4.540522072	9.834650956	9.90369194	40.59270948	11.10563251	94.01615901	5.730420178	23.8017062	12.60670791	29.68492211	16.9334329	16.60470317
DG(41:8)	0	0.30163298	0.233861379	0.774577882	0.033239944	0.145375188	0.045018704	0.257879093	0.043532515	0.456615272	0.253636457	0.01784338	0.178276792	0.460034452	0.161605995	0.227865887	0.166943657	0.03820579	0.374039036	0.422955364	0.054999125	0.087972973	0.045231734	0.926536275	0.005942885	0.170997715	0.294403882	0.08556696	0.034822489	0.671957049	0.047128179	0.31850086	0.514624724	0.153216978	0.331391535	0.67516372	0.722342012	0.297163439	3.090546686	12.36122265	0.526924022	1.681807939	0.30896557	0.233315871	0.540621984	0.440328345	0.103967077	1.5663487	0.134278904	0.179892148	0.360157396	0.222135175	0.01360768	0.056696502	0.652660375	0.036763105	0.355736546	0.460645102	0.7057206	1.13083483	0.10800479	0.822230638	0.030522667	1.222746355	0.065109512	0.01474448	0.270403017	0.197758297	0.350561975	0.52110946	0	0.647173316	0.054768312	0.10918649	0.189030038	0.244302488	0.082955722	0.087754396	0.072569754	0.248951919	0.213574615	0.257704453	0.171961581	0.296107282	0.109711626	0.091882879	0.287846709	0.725678575	3.075932901	4.48131936	0.335165287	0.478744834	0.300447892	1.417318351	0.467554013	0.779598333	0.268660998	0.77786874	0.090398397	0.210881341	0.547045312	0.624571213	0.605687419	0.392905384	0.11882104	0.420479295	0.67984419	0.536621923	0.041188213	2.361431135	0.689936768	1.421718875	0.65507121	0.203356114	0.079058972	0.139395323	0.020717617	0.338521842	0.104060346	0.275482164	0.330819014	0.185507875	1.421982155	0.245025753	3.212110325	0.774632054	3.586595626	0.017863877	0.295008254	0.692317358	0.164473244	0.540501801	0.156013979	13.57369261	0	0.012138626	0.104684858	0.052009852	0.085228837	0.356684826	0.321558651	1.12991633	0.03056757	0.15597225	0.489370477	0.421507077	0.329058522	0.105042851	2.076260492	0.326844803	0.118591727	0.182505702	0.337471114	0.369936423	0.263570172
DG(20:5_22:6)	0.37624872	0.246363228	1.413325308	0.763293004	8.376780492	0.799800223	2.925527332	1.153218331	1.119787157	14.64408789	5.107408692	5.132212653	0.572644849	0.190260497	0.901695712	0.663429622	0.232766509	1.129708981	0.493782537	0.913077414	4.00839798	0.221933641	0.484243964	1.901354404	0.749783971	6.084744241	2.360582767	0.823908032	0.652772015	0.768493682	0.303267663	1.484790917	1.804392548	1.188116536	3.660786173	1.464993958	0.845161449	0.210136116	1.206060871	0.428018972	1.424172214	0.809683175	1.407442769	0.630531863	2.053124233	4.465541103	0.625732153	0.675633778	0.286125728	0.836006716	0.820595545	2.551166327	0.424772151	0.235088803	1.756512744	0.663953613	4.74843826	1.416469474	2.963391067	2.701306336	1.613509316	1.314941108	5.913233014	4.096134133	15.95373219	1.99013017	1.899583724	5.283076316	6.394818303	8.653071227	0.73389991	2.328371484	1.232906086	0.706871493	0.856360028	2.988574801	1.480815996	0.321795304	0.849023142	1.560691589	2.243076891	1.481517259	2.378821694	29.06298996	1.336232828	4.068205799	1.672419859	82.80552814	57.36522951	54.53700113	31.56597973	28.66988327	9.364521075	36.069222	4.169172641	14.26912274	20.93748589	26.93052481	8.906574217	8.437685752	14.02993232	15.33933612	22.29189616	35.38867024	11.32386186	16.73391013	27.29876681	35.75566823	1.346978492	2.144019735	2.828018938	3.872429015	4.520653826	1.647437705	0.64161397	1.580139153	0.696063734	1.793118677	1.392465739	1.91340348	6.37448334	1.95508816	2.217037632	1.760828492	0.552768388	1.90559161	4.57184163	0.737401288	1.302401546	0.989156012	3.861579163	2.033629867	3.185283841	0.369439826	1.467001569	1.540863462	1.104647006	0.645545517	0.488155286	6.529329886	0.536640407	12.0507803	1.343071193	1.891401574	1.600616867	3.572028015	11.01062904	4.88988187	46.56897034	1.867326304	6.70048349	2.017150538	10.31954913	2.857273934	6.222675079
DG(18:0_26:6)	0.032190542	0.112828425	0.10587127	0.077707293	0.093350385	0.029012531	0.346140987	0.105546578	0.029117011	0.19141675	0.361388745	0.158822129	0.142993083	0.054963744	0.124670631	0.081453989	0.153323353	0.103346937	0.226274112	0.128917249	0.146192516	0.076594363	0.177493618	0.332454572	0.145958437	0.15005989	0.21288183	0.110097415	0.19638976	0.161144366	0.178202954	0.24606708	0.166918426	0.216871915	0.232852432	0.195229467	0.195142284	0.146873418	0.250050595	0.216302088	2.783346026	0.090553496	0.156620432	0.188070327	0.313649128	0.362637824	0.148802921	0.096408618	0.133101032	0.291225329	0.122023235	0.327808275	0.092377814	0.040489778	0.137049547	0.081197785	0.169827566	0.183941366	0.16095897	0.143698859	0.097010148	0.053107615	0.067906485	0.240646767	0.075599936	0.142500757	0.157235742	0.075314223	0.278788694	0.330808538	0.366579164	0.406614897	0.37607801	0.299370993	0.306778074	0.228318063	0.400953969	0.270381131	0.263310075	0.250669968	0.297450927	0.25301025	0.310809758	0.299829958	0.201597086	0.098881826	0.120374954	0.403107301	1.412286612	2.019875311	0.408146852	0.524521751	0.098926894	0.715481819	0.589080275	0.386537074	0.297819863	0.906448893	0.305246465	0.126422476	1.170518407	0.403245938	0.625025175	0.453399935	0.163966342	0.336247369	0.491169423	0.741359364	0.069881873	1.018197052	0.357111701	1.115187478	0.441423301	0.16437025	0.065791758	0.050451401	0.061414751	0.058280365	0.087156409	0.259254714	0.150102312	0.171760552	0.172452565	0.119609519	0.271117689	0.305476367	0.073919816	0.030257989	0.193242404	0.155623315	0.493504207	0.255128866	0.275140812	0.249264396	0.072717809	0.425834216	0.20848823	0.09452914	0.047320597	0.245930051	0.236834863	0.451956018	0.108199253	0.181785482	0.238795733	6.903870054	0.311434781	0.138914961	3.25376054	0.165447061	0.363623254	0.168015247	0.142064186	0.246916112	0.069656261
