Input name	RefMet_ID	Formula	Exact mass	Super class	Main class	Sub class	PubChem_CID	ChEBI_ID	HMDB_ID	LM_ID	KEGG_ID	INCHI_KEY	SMILES	Standardized name	ChEBI_ID_Step1_reactome	Reactome_Pathways_Step1	KEGG_Compounds_Step1	KEGG_Pathways_Step1	CHEBI_Exact_From_Names	CHEBI_Fuzzy_From_Names	CHEBI_From_Names_All	CHEBI_ID_Step2	KEGG_Exact_From_Names	KEGG_Fuzzy_From_Names	KEGG_From_Names_All	KEGG_ID_Step2	ChEBI_ID_Step2_reactome	Reactome_Pathways_Step2	KEGG_Compounds_Step2	KEGG_Pathways_Step2	CHEBI_RO_Equivalents	CHEBI_ID_Step3	KEGG_ID_Step3	ChEBI_ID_Step3_reactome	Reactome_Pathways_Step3	KEGG_Compounds_Step3	KEGG_Pathways_Step3	CHEBI_is_a_Equivalents	CHEBI_ID_Step4	KEGG_ID_Step4	ChEBI_ID_Step4_reactome	Reactome_Pathways_Step4	KEGG_Compounds_Step4	KEGG_Pathways_Step4	CHEBI_IsA_Generalisation	Reactome_Pathways_IsA_Generalisation	n_pathways_isa_generalisation
2-Palmitoylglycerol	RM0135021	C19H38O4	330.2770	Glycerolipids	Monoradylglycerols	MAG	123409	CHEBI:75455	HMDB0011533	LMGL01010025		BBNYCLAREVXOSG-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC(=O)OC(CO)CO	MG 0:0/16:0/0:0					CHEBI:75455	CHEBI:75455	CHEBI:75455	CHEBI:75455										CHEBI:75455							CHEBI:75455						CHEBI:17389	R-HSA-1482883,R-HSA-163560,R-HSA-75109	3
D-(-)-Citramalic acid	-	-	-	-	-	-	-		-	-		-	-	-																																	0
TG(17:1_18:1_22:6)	RM0009419	C60H100O6	916.7520	Glycerolipids	Triradylglycerols	TAG								TG 17:1_18:1_22:6																																	0
FA(44:5)	RM0174035	C44H78O2	638.6002	Fatty Acyls	Fatty acids	Unsaturated FA								FA 44:5																																	0
TG(16:1_18:2_20:4)	RM0110430	C57H96O6	876.7207	Glycerolipids	Triradylglycerols	TAG								TG 16:1_18:2_20:4																																	0
TG(16:0_18:1_22:6)	RM0112841	C59H100O6	904.7520	Glycerolipids	Triradylglycerols	TAG								TG 16:0_18:1_22:6																																	0
8-Methylnonanoic acid	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:176811	CHEBI:176811	CHEBI:176811	CHEBI:176811										CHEBI:176811							CHEBI:176811						CHEBI:59554	R-HSA-390247,R-HSA-77289	2
DG(16:0_36:2)	-	-	-	-	-	-	-		-	-		-	-	-																																	0
TG(20:0_18:1_18:2)	RM0061394	C59H108O6	912.8146	Glycerolipids	Triradylglycerols	TAG								TG 18:1_18:2_20:0																																	0
TG(18:0_18:1_20:4)	RM0062016	C59H104O6	908.7833	Glycerolipids	Triradylglycerols	TAG								TG 18:0_18:1_20:4																																	0
PE(36:4)	RM0029374	C41H74NO8P	739.5152	Glycerophospholipids	Glycerophosphoethanolamines	PE								PE 36:4					CHEBI:134271,CHEBI:71730,CHEBI:73117	CHEBI:134271,CHEBI:134271,CHEBI:71730,CHEBI:71730,CHEBI:73117	CHEBI:134271,CHEBI:71730,CHEBI:73117	CHEBI:71730,CHEBI:73117,CHEBI:134271									CHEBI:73009	CHEBI:71730,CHEBI:73009,CHEBI:73117,CHEBI:134271						CHEBI:136152,CHEBI:136176,CHEBI:167261	CHEBI:71730,CHEBI:73009,CHEBI:73117,CHEBI:134271,CHEBI:136152,CHEBI:136176,CHEBI:167261						CHEBI:36314,CHEBI:64612	R-HSA-1482788,R-HSA-1660661	2
TG(16:0_23:0_18:2)	RM0064577	C60H112O6	928.8459	Glycerolipids	Triradylglycerols	TAG								TG 16:0_18:2_23:0																																	0
2-Aminomalonic acid	RM0136061	C3H5NO4	119.0219	Organic acids	Amino acids and peptides	Amino acids	100714	CHEBI:17475	HMDB0001147		C00872	JINBYESILADKFW-UHFFFAOYSA-N	C(C(=O)O)(C(=O)O)N	Aminomalonic acid					CHEBI:17475,CHEBI:17475	CHEBI:17475,CHEBI:17475	CHEBI:17475,CHEBI:17475	CHEBI:17475	C00872	C00872	C00872	C00872					CHEBI:58158	CHEBI:17475,CHEBI:58158	C00872						CHEBI:17475,CHEBI:58158	C00872					CHEBI:33575	R-HSA-6809371	1
DG(40:4)	RM0035411	C43H76O5	672.5693	Glycerolipids	Diradylglycerols	DAG								DG 40:4					CHEBI:87222,CHEBI:87223,CHEBI:88951,CHEBI:88975,CHEBI:89035,CHEBI:89056,CHEBI:89057,CHEBI:89163,CHEBI:89178,CHEBI:89235,CHEBI:89653,CHEBI:89708,CHEBI:89783,CHEBI:89798,CHEBI:89806,CHEBI:89820,CHEBI:89838,CHEBI:89839,CHEBI:90043	CHEBI:87222,CHEBI:87223,CHEBI:88951,CHEBI:88975,CHEBI:89035,CHEBI:89056,CHEBI:89057,CHEBI:89163,CHEBI:89178,CHEBI:89235,CHEBI:89653,CHEBI:89708,CHEBI:89783,CHEBI:89798,CHEBI:89806,CHEBI:89820,CHEBI:89838,CHEBI:89839,CHEBI:90043	CHEBI:87222,CHEBI:87223,CHEBI:88951,CHEBI:88975,CHEBI:89035,CHEBI:89056,CHEBI:89057,CHEBI:89163,CHEBI:89178,CHEBI:89235,CHEBI:89653,CHEBI:89708,CHEBI:89783,CHEBI:89798,CHEBI:89806,CHEBI:89820,CHEBI:89838,CHEBI:89839,CHEBI:90043	CHEBI:87222,CHEBI:87223,CHEBI:88951,CHEBI:88975,CHEBI:89035,CHEBI:89056,CHEBI:89057,CHEBI:89163,CHEBI:89178,CHEBI:89235,CHEBI:89653,CHEBI:89708,CHEBI:89783,CHEBI:89798,CHEBI:89806,CHEBI:89820,CHEBI:89838,CHEBI:89839,CHEBI:90043										CHEBI:87222,CHEBI:87223,CHEBI:88951,CHEBI:88975,CHEBI:89035,CHEBI:89056,CHEBI:89057,CHEBI:89163,CHEBI:89178,CHEBI:89235,CHEBI:89653,CHEBI:89708,CHEBI:89783,CHEBI:89798,CHEBI:89806,CHEBI:89820,CHEBI:89838,CHEBI:89839,CHEBI:90043						CHEBI:134564	CHEBI:87222,CHEBI:87223,CHEBI:88951,CHEBI:88975,CHEBI:89035,CHEBI:89056,CHEBI:89057,CHEBI:89163,CHEBI:89178,CHEBI:89235,CHEBI:89653,CHEBI:89708,CHEBI:89783,CHEBI:89798,CHEBI:89806,CHEBI:89820,CHEBI:89838,CHEBI:89839,CHEBI:90043,CHEBI:134564						CHEBI:17815,CHEBI:18035	R-HSA-112043,R-HSA-114508,R-HSA-114516,R-HSA-114604,R-HSA-1169091,R-HSA-1169092,R-HSA-1250196,R-HSA-139853,R-HSA-1482883,R-HSA-1483191,R-HSA-1483206,R-HSA-1483213,R-HSA-1489509,R-HSA-162710,R-HSA-163560,R-HSA-1660661,R-HSA-1855204,R-HSA-192456,R-HSA-202424,R-HSA-202433,R-HSA-2029485,R-HSA-2179392,R-HSA-2871809,R-HSA-2871837,R-HSA-3000170,R-HSA-354192,R-HSA-392517,R-HSA-399997,R-HSA-4086398,R-HSA-416476,R-HSA-416993,R-HSA-418217,R-HSA-418597,R-HSA-418890,R-HSA-419408,R-HSA-426048,R-HSA-434316,R-HSA-4419969,R-HSA-5099900,R-HSA-5218921,R-HSA-5607764,R-HSA-5673001,R-HSA-6809371,R-HSA-75109,R-HSA-76005,R-HSA-8963889,R-HSA-8963901,R-HSA-8964058,R-HSA-9027277,R-HSA-9648002,R-HSA-9664323,R-HSA-9680350,R-HSA-9717207,R-HSA-975634,R-HSA-983695	55
L-Valine	RM0136018	C5H11NO2	117.0790	Organic acids	Amino acids and peptides	Amino acids	6287	CHEBI:16414	HMDB0000883		C00183	KZSNJWFQEVHDMF-BYPYZUCNSA-N	CC(C)[C@@H](C(=O)O)N	Valine			C00183	map01100,map01110,map01210,map01230,map01240,map00280,map00290,map00460,map00770,map00966,map00311,map01060,map01063,map00970,map02010,map04974,map04978,map05230	CHEBI:16414,CHEBI:27266,CHEBI:30015,CHEBI:57762	CHEBI:16414,CHEBI:27266,CHEBI:30015,CHEBI:57762	CHEBI:16414,CHEBI:27266,CHEBI:30015,CHEBI:57762	CHEBI:16414,CHEBI:27266,CHEBI:30015,CHEBI:57762	C00183,C16436	C00183,C16436	C00183,C16436	C00183,C16436	CHEBI:57762	R-HSA-211945,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5659735,R-HSA-70895,R-HSA-70895,R-HSA-71240	C00183	map01100,map01110,map01210,map01230,map01240,map00280,map00290,map00460,map00770,map00966,map00311,map01060,map01063,map00970,map02010,map04974,map04978,map05230	CHEBI:27477,CHEBI:32851,CHEBI:32852,CHEBI:32855,CHEBI:32856,CHEBI:32859,CHEBI:32860,CHEBI:50328,CHEBI:74338	CHEBI:16414,CHEBI:27266,CHEBI:27477,CHEBI:30015,CHEBI:32851,CHEBI:32852,CHEBI:32855,CHEBI:32856,CHEBI:32859,CHEBI:32860,CHEBI:50328,CHEBI:57762,CHEBI:74338	C00183,C06417,C16436	CHEBI:57762	R-HSA-211945,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5659735,R-HSA-70895,R-HSA-70895,R-HSA-71240	C00183	map01100,map01110,map01210,map01230,map01240,map00280,map00290,map00460,map00770,map00966,map00311,map01060,map01063,map00970,map02010,map04974,map04978,map05230	CHEBI:87977,CHEBI:192086	CHEBI:16414,CHEBI:27266,CHEBI:27477,CHEBI:30015,CHEBI:32851,CHEBI:32852,CHEBI:32855,CHEBI:32856,CHEBI:32859,CHEBI:32860,CHEBI:50328,CHEBI:57762,CHEBI:74338,CHEBI:87977,CHEBI:192086	C00183,C06417,C16436	CHEBI:57762	R-HSA-211945,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5659735,R-HSA-70895,R-HSA-70895,R-HSA-71240	C00183	map01100,map01110,map01210,map01230,map01240,map00280,map00290,map00460,map00770,map00966,map00311,map01060,map01063,map00970,map02010,map04974,map04978,map05230			0
2-Hydroxybutyric acid	RM0153654	C4H8O3	104.0473	Fatty Acyls	Fatty acids	Hydroxy FA	11266	CHEBI:1148	HMDB0000008	LMFA01050004	C05984	AFENDNXGAFYKQO-UHFFFAOYSA-N	CCC(C(=O)O)O	2-Hydroxybutyric acid			C05984	map00640	CHEBI:1148,CHEBI:1148,CHEBI:50613	CHEBI:1148,CHEBI:1148,CHEBI:50613	CHEBI:1148,CHEBI:1148,CHEBI:50613	CHEBI:1148,CHEBI:50613	C05984	C05984	C05984	C05984			C05984	map00640	CHEBI:50612,CHEBI:64552,CHEBI:73709,CHEBI:232384	CHEBI:1148,CHEBI:50612,CHEBI:50613,CHEBI:64552,CHEBI:73709,CHEBI:232384	C05984			C05984	map00640		CHEBI:1148,CHEBI:50612,CHEBI:50613,CHEBI:64552,CHEBI:73709,CHEBI:232384	C05984			C05984	map00640	CHEBI:24654	R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-5686938	4
TG(16:0_18:2_20:4)	RM0061010	C57H98O6	878.7363	Glycerolipids	Triradylglycerols	TAG								TG 16:0_18:2_20:4																																	0
D-(+)-Arabitol	RM0135975	C5H12O5	152.0685	Carbohydrates	Monosaccharides	Sugar alcohols	94154	CHEBI:18333	HMDB0000568		C01904	HEBKCHPVOIAQTA-QWWZWVQMSA-N	C([C@H]([C@@H]([C@@H](CO)O)O)O)O	Arabitol			C01904	map01100,map00040	CHEBI:22605	CHEBI:22605	CHEBI:22605	CHEBI:18333,CHEBI:22605	C01904	C01904	C01904	C01904			C01904	map01100,map00040	CHEBI:18403	CHEBI:18333,CHEBI:18403,CHEBI:22605	C00532,C01904			C00532,C01904	map01100,map00040,map01100,map00040		CHEBI:18333,CHEBI:18403,CHEBI:22605	C00532,C01904			C00532,C01904	map01100,map00040,map01100,map00040			0
TG(16:0_18:2_22:6)	RM0025211	C59H98O6	902.7363	Glycerolipids	Triradylglycerols	TAG								TG 16:0_18:2_22:6																																	0
Tryptophan	RM0136024	C11H12N2O2	204.0899	Organic acids	Amino acids and peptides	Amino acids	6305	CHEBI:16828	HMDB0000929		C00078	QIVBCDIJIAJPQS-VIFPVBQESA-N	c1ccc2c(c1)c(C[C@@H](C(=O)O)N)c[nH]2	Tryptophan			C00078	map01100,map01110,map01210,map01230,map01240,map00260,map00380,map00400,map00901,map00996,map00966,map00404,map00999,map00997,map01060,map01061,map01063,map01070,map00970,map04974,map04978,map04726,map04361,map05230,map05143	CHEBI:16828,CHEBI:16828,CHEBI:16828,CHEBI:27897,CHEBI:27897,CHEBI:57719,CHEBI:57912	CHEBI:16828,CHEBI:16828,CHEBI:16828,CHEBI:27897,CHEBI:27897,CHEBI:57719,CHEBI:57912	CHEBI:16828,CHEBI:16828,CHEBI:16828,CHEBI:27897,CHEBI:27897,CHEBI:57719,CHEBI:57912	CHEBI:16828,CHEBI:27897,CHEBI:57719,CHEBI:57912	C00078,C00806	C00078,C00806	C00078,C00806	C00078,C00806	CHEBI:57912	R-HSA-209931,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5659735,R-HSA-71240	C00078	map01100,map01110,map01210,map01230,map01240,map00260,map00380,map00400,map00901,map00996,map00966,map00404,map00999,map00997,map01060,map01061,map01063,map01070,map00970,map04974,map04978,map04726,map04361,map05230,map05143	CHEBI:16296,CHEBI:32702,CHEBI:32704,CHEBI:32716,CHEBI:32717,CHEBI:32727,CHEBI:32728,CHEBI:64554	CHEBI:16296,CHEBI:16828,CHEBI:27897,CHEBI:32702,CHEBI:32704,CHEBI:32716,CHEBI:32717,CHEBI:32727,CHEBI:32728,CHEBI:57719,CHEBI:57912,CHEBI:64554	C00078,C00525,C00806	CHEBI:16296,CHEBI:57912	R-HSA-418594,R-HSA-420499,R-HSA-9717207,R-HSA-9717207,R-HSA-209931,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5659735,R-HSA-71240	C00078	map01100,map01110,map01210,map01230,map01240,map00260,map00380,map00400,map00901,map00996,map00966,map00404,map00999,map00997,map01060,map01061,map01063,map01070,map00970,map04974,map04978,map04726,map04361,map05230,map05143		CHEBI:16296,CHEBI:16828,CHEBI:27897,CHEBI:32702,CHEBI:32704,CHEBI:32716,CHEBI:32717,CHEBI:32727,CHEBI:32728,CHEBI:57719,CHEBI:57912,CHEBI:64554	C00078,C00525,C00806	CHEBI:16296,CHEBI:57912	R-HSA-418594,R-HSA-420499,R-HSA-9717207,R-HSA-9717207,R-HSA-209931,R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5659735,R-HSA-71240	C00078	map01100,map01110,map01210,map01230,map01240,map00260,map00380,map00400,map00901,map00996,map00966,map00404,map00999,map00997,map01060,map01061,map01063,map01070,map00970,map04974,map04978,map04726,map04361,map05230,map05143			0
FA(22:6)	RM0137845	C22H32O2	328.2402	Fatty Acyls	Fatty acids	Unsaturated FA								Docosahexaenoic acid					CHEBI:28125,CHEBI:36005,CHEBI:132544	CHEBI:28125,CHEBI:36005,CHEBI:132544,CHEBI:132544	CHEBI:28125,CHEBI:36005,CHEBI:132544	CHEBI:28125,CHEBI:36005,CHEBI:132544	C06429	C06429	C06429	C06429			C06429	map01040	CHEBI:77016,CHEBI:78060	CHEBI:28125,CHEBI:36005,CHEBI:77016,CHEBI:78060,CHEBI:132544	C06429	CHEBI:77016	R-HSA-2046106,R-HSA-211976,R-HSA-2453902,R-HSA-381771,R-HSA-416476,R-HSA-444209,R-HSA-9018677,R-HSA-9027307,R-HSA-9027604,R-HSA-9841922,R-HSA-9841922,R-HSA-9844594	C06429	map01040		CHEBI:28125,CHEBI:36005,CHEBI:77016,CHEBI:78060,CHEBI:132544	C06429	CHEBI:77016	R-HSA-2046106,R-HSA-211976,R-HSA-2453902,R-HSA-381771,R-HSA-416476,R-HSA-444209,R-HSA-9018677,R-HSA-9027307,R-HSA-9027604,R-HSA-9841922,R-HSA-9841922,R-HSA-9844594	C06429	map01040			0
TG(23:0_18:2_18:2)	RM0105471	C62H112O6	952.8459	Glycerolipids	Triradylglycerols	TAG								TG 18:2_18:2_23:0																																	0
TG(18:0_18:2_20:4)	RM0087341	C59H102O6	906.7676	Glycerolipids	Triradylglycerols	TAG								TG 18:0_18:2_20:4																																	0
Glucopyranose	RM0135901	C6H12O6	180.0634	Carbohydrates	Monosaccharides	Hexoses	5793	CHEBI:4167	HMDB0304632		C00031	WQZGKKKJIJFFOK-GASJEMHNSA-N	C([C@@H]1[C@H]([C@@H]([C@H](C(O)O1)O)O)O)O	Glucose	CHEBI:4167	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310	C00031	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933	CHEBI:17234,CHEBI:17234,CHEBI:4167,CHEBI:4167,CHEBI:42758,CHEBI:37661	CHEBI:17234,CHEBI:17234,CHEBI:4167,CHEBI:4167,CHEBI:42758,CHEBI:37661	CHEBI:17234,CHEBI:17234,CHEBI:4167,CHEBI:4167,CHEBI:42758,CHEBI:37661	CHEBI:4167,CHEBI:17234,CHEBI:37661,CHEBI:42758	C00031,C00293	C00031,C00293	C00031,C00293	C00031,C00293	CHEBI:4167,CHEBI:17234	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310,R-HSA-9931953	C00031	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933	CHEBI:37626	CHEBI:4167,CHEBI:17234,CHEBI:37626,CHEBI:37661,CHEBI:42758	C00031,C00293	CHEBI:4167,CHEBI:17234	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310,R-HSA-9931953	C00031	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933	CHEBI:15903,CHEBI:17634,CHEBI:17925,CHEBI:37624,CHEBI:37627,CHEBI:37630,CHEBI:37631,CHEBI:37663,CHEBI:88300,CHEBI:134625,CHEBI:145606,CHEBI:145664,CHEBI:147589,CHEBI:148749,CHEBI:149114,CHEBI:152105	CHEBI:4167,CHEBI:15903,CHEBI:17234,CHEBI:17634,CHEBI:17925,CHEBI:37624,CHEBI:37626,CHEBI:37627,CHEBI:37630,CHEBI:37631,CHEBI:37661,CHEBI:37663,CHEBI:42758,CHEBI:88300,CHEBI:134625,CHEBI:145606,CHEBI:145664,CHEBI:147589,CHEBI:148749,CHEBI:149114,CHEBI:152105	C00031,C00221,C00267,C00293	CHEBI:4167,CHEBI:15903,CHEBI:17234,CHEBI:17634	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310,R-HSA-9683686,R-HSA-9694548,R-HSA-9768727,R-HSA-9931953,R-HSA-9768919	C00031,C00221,C00267	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933,map01100,map01110,map01120,map01200,map00010,map00030,map01100,map01110,map01120,map01200,map01250,map00010,map00051,map00052,map00520,map01060,map01061,map01062,map01063,map01064,map01065,map01066,map01070,map04964			0
D-Glucose	RM0135901	C6H12O6	180.0634	Carbohydrates	Monosaccharides	Hexoses	5793	CHEBI:4167	HMDB0304632		C00031	WQZGKKKJIJFFOK-GASJEMHNSA-N	C([C@@H]1[C@H]([C@@H]([C@H](C(O)O1)O)O)O)O	Glucose	CHEBI:4167	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310	C00031	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933	CHEBI:17234,CHEBI:17234,CHEBI:4167,CHEBI:4167,CHEBI:42758,CHEBI:17634	CHEBI:17234,CHEBI:17234,CHEBI:4167,CHEBI:4167,CHEBI:42758,CHEBI:17634	CHEBI:17234,CHEBI:17234,CHEBI:4167,CHEBI:4167,CHEBI:42758,CHEBI:17634	CHEBI:4167,CHEBI:17234,CHEBI:17634,CHEBI:42758	C00031,C00293	C00031,C00293	C00031,C00293	C00031,C00293	CHEBI:4167,CHEBI:17234,CHEBI:17634	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310,R-HSA-9931953,R-HSA-9768919	C00031	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933	CHEBI:37626	CHEBI:4167,CHEBI:17234,CHEBI:17634,CHEBI:37626,CHEBI:42758	C00031,C00293	CHEBI:4167,CHEBI:17234,CHEBI:17634	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310,R-HSA-9931953,R-HSA-9768919	C00031	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933	CHEBI:15903,CHEBI:17925,CHEBI:37624,CHEBI:37627,CHEBI:37630,CHEBI:37631,CHEBI:37661,CHEBI:37663,CHEBI:88300,CHEBI:134625,CHEBI:145606,CHEBI:145664,CHEBI:147589,CHEBI:148749,CHEBI:149114,CHEBI:152105	CHEBI:4167,CHEBI:15903,CHEBI:17234,CHEBI:17634,CHEBI:17925,CHEBI:37624,CHEBI:37626,CHEBI:37627,CHEBI:37630,CHEBI:37631,CHEBI:37661,CHEBI:37663,CHEBI:42758,CHEBI:88300,CHEBI:134625,CHEBI:145606,CHEBI:145664,CHEBI:147589,CHEBI:148749,CHEBI:149114,CHEBI:152105	C00031,C00221,C00267,C00293	CHEBI:4167,CHEBI:15903,CHEBI:17234,CHEBI:17634	R-HSA-170822,R-HSA-189085,R-HSA-189085,R-HSA-189200,R-HSA-381771,R-HSA-418594,R-HSA-420499,R-HSA-422085,R-HSA-422356,R-HSA-532668,R-HSA-5619043,R-HSA-5619047,R-HSA-5619056,R-HSA-5619068,R-HSA-5619073,R-HSA-5619098,R-HSA-5652227,R-HSA-5653890,R-HSA-5656364,R-HSA-5658208,R-HSA-70171,R-HSA-70221,R-HSA-70263,R-HSA-8981373,R-HSA-901042,R-HSA-964739,R-HSA-9717207,R-HSA-9717207,R-HSA-9840310,R-HSA-9683686,R-HSA-9694548,R-HSA-9768727,R-HSA-9931953,R-HSA-9768919	C00031,C00221,C00267	map01100,map01110,map00010,map00030,map00052,map00500,map00566,map00074,map00520,map00901,map00521,map00524,map02010,map02060,map02020,map04066,map04068,map04152,map04148,map04113,map05111,map04911,map04910,map04922,map04917,map04976,map04973,map04978,map04742,map05230,map05415,map04930,map04932,map04931,map04933,map01100,map01110,map01120,map01200,map00010,map00030,map01100,map01110,map01120,map01200,map01250,map00010,map00051,map00052,map00520,map01060,map01061,map01062,map01063,map01064,map01065,map01066,map01070,map04964			0
5-(cyclohexylmethyl)-2-Pyrrolidinone	-	-	-	-	-	-	-		-	-		-	-	-																																	0
TG(18:0_18:1_22:5)	RM0113059	C61H106O6	934.7989	Glycerolipids	Triradylglycerols	TAG								TG 18:0_18:1_22:5																																	0
